timestamp,experiment_id,client_id,round,wire_upload_start_ts,wire_upload_end_ts,wire_upload_duration_s,wire_upload_bytes,wire_upload_packets,mean_iat_s,max_iat_s,close_reason,attack_id,first_wall_time_ns,last_wall_time_ns,first_mono_time_ns,last_mono_time_ns
1785293347.096961,exp_1785293017,10.42.0.1,1,1785293343.920195,1785293346.82827,2.908075,397642,43,0.06924,2.407793,decision_upload_to_download,atk_10.42.0.1_1785293343920195,1785293343920194980,1785293346828269914,1382012136893370,1382015044969050
1785293347.243263,exp_1785293017,10.42.0.145,1,1785293343.911888,1785293343.91879,0.006903,79529,5,0.001726,0.001952,decision_upload_to_download,atk_10.42.0.145_1785293343911887,1785293343911887526,1785293343918790309,1382012128586289,1382012135488704
1785293347.267280,exp_1785293017,10.42.0.18,1,1785293344.271095,1785293344.283037,0.011942,79528,10,0.001327,0.001694,decision_upload_to_download,atk_10.42.0.18_1785293344271095,1785293344271095139,1785293344283037146,1382012487794735,1382012499735460
1785293347.296589,exp_1785293017,10.42.0.210,1,1785293346.707604,1785293346.742031,0.034428,57920,40,0.000883,0.001751,decision_upload_to_download,atk_10.42.0.210_1785293346707603,1785293346707603664,1785293346742031454,1382014924302981,1382014958729367
1785293347.346513,exp_1785293017,10.42.0.59,1,1785293344.316417,1785293344.326032,0.009615,79528,12,0.000874,0.001384,decision_upload_to_download,atk_10.42.0.59_1785293344316417,1785293344316417257,1785293344326031988,1382012533115843,1382012542729934
1785293347.406599,exp_1785293017,10.42.0.47,1,1785293343.969247,1785293343.998622,0.029376,79528,14,0.00226,0.013741,decision_upload_to_download,atk_10.42.0.47_1785293343969246,1785293343969246692,1785293343998622464,1382012185945052,1382012215321853
1785293351.131064,exp_1785293017,10.42.0.1,2,1785293347.524504,1785293350.822034,3.29753,383179,36,0.094215,1.748717,decision_upload_to_download,atk_10.42.0.1_1785293347524503,1785293347524503847,1785293350822033853,1382015741202859,1382019038732366
1785293351.304085,exp_1785293017,10.42.0.47,2,1785293349.385337,1785293349.39538,0.010044,79528,13,0.000837,0.00144,decision_upload_to_download,atk_10.42.0.47_1785293349385337,1785293349385336923,1785293349395380413,1382017602035303,1382017612078898
1785293351.320558,exp_1785293017,10.42.0.145,2,1785293347.487155,1785293347.521478,0.034323,26969,3,0.017162,0.031994,decision_upload_to_download,atk_10.42.0.145_1785293347487155,1785293347487154992,1785293347521478202,1382015703853915,1382015738177035
1785293351.336825,exp_1785293017,10.42.0.59,2,1785293347.547856,1785293347.551719,0.003863,75148,4,0.001288,0.00172,decision_upload_to_download,atk_10.42.0.59_1785293347547855,1785293347547855554,1785293347551718605,1382015764553709,1382015768417325
1785293351.347825,exp_1785293017,10.42.0.18,2,1785293347.629375,1785293347.635796,0.00642,78068,7,0.00107,0.001259,decision_upload_to_download,atk_10.42.0.18_1785293347629375,1785293347629375236,1785293347635795733,1382015846073605,1382015852494079
1785293351.364721,exp_1785293017,10.42.0.210,2,1785293350.709548,1785293350.74594,0.036392,51696,36,0.00104,0.002185,decision_upload_to_download,atk_10.42.0.210_1785293350709547,1785293350709547835,1785293350745940126,1382018926246740,1382018962638298
1785293353.791070,exp_1785293017,10.42.0.1,3,1785293351.506172,1785293353.377346,1.871173,383162,40,0.047979,1.347271,decision_upload_to_download,atk_10.42.0.1_1785293351506172,1785293351506172450,1785293353377345593,1382019722871720,1382021594043772
1785293353.944994,exp_1785293017,10.42.0.18,3,1785293351.611093,1785293351.61832,0.007227,76608,6,0.001445,0.001823,decision_upload_to_download,atk_10.42.0.18_1785293351611092,1785293351611092556,1785293351618319880,1382019827791459,1382019835018608
1785293353.956234,exp_1785293017,10.42.0.210,3,1785293352.943398,1785293352.977174,0.033776,52128,36,0.000965,0.001759,decision_upload_to_download,atk_10.42.0.210_1785293352943398,1785293352943397829,1785293352977174038,1382021160096516,1382021193872598
1785293353.999764,exp_1785293017,10.42.0.47,3,1785293353.349944,1785293353.365587,0.015643,79528,12,0.001422,0.003136,decision_upload_to_download,atk_10.42.0.47_1785293353349944,1785293353349943732,1785293353365587061,1382021566642370,1382021582285222
1785293354.045739,exp_1785293017,10.42.0.59,3,1785293351.508987,1785293351.515337,0.00635,78068,5,0.001587,0.002111,decision_upload_to_download,atk_10.42.0.59_1785293351508987,1785293351508987515,1785293351515336987,1382019725686453,1382019732035682
1785293355.916996,exp_1785293017,10.42.0.1,4,1785293354.159896,1785293355.630621,1.470725,354202,38,0.039749,0.716592,decision_upload_to_download,atk_10.42.0.1_1785293354159896,1785293354159895994,1785293355630621384,1382022376595091,1382023847319492
1785293356.057576,exp_1785293017,10.42.0.145,3,1785293354.158026,1785293354.158026,0.0,64240,1,0.0,0.0,decision_upload_to_download,atk_10.42.0.145_1785293354158026,1785293354158025888,1785293354158025888,1382022374725319,1382022374725319
1785293356.072645,exp_1785293017,10.42.0.18,4,1785293354.265224,1785293354.271562,0.006338,69308,5,0.001585,0.002107,decision_upload_to_download,atk_10.42.0.18_1785293354265224,1785293354265223922,1785293354271562221,1382022481923251,1382022488262578
1785293356.088223,exp_1785293017,10.42.0.47,4,1785293354.988867,1785293355.006794,0.017927,79528,13,0.001494,0.003192,decision_upload_to_download,atk_10.42.0.47_1785293354988867,1785293354988867413,1785293355006794304,1382023205565936,1382023223492893
1785293356.113195,exp_1785293017,10.42.0.59,4,1785293354.164336,1785293354.166026,0.001689,64240,2,0.001689,0.001689,decision_upload_to_download,atk_10.42.0.59_1785293354164336,1785293354164336246,1785293354166025715,1382022381036843,1382022382725215
1785293356.129288,exp_1785293017,10.42.0.210,4,1785293355.52992,1785293355.560066,0.030147,57809,40,0.000773,0.001783,decision_upload_to_download,atk_10.42.0.210_1785293355529919,1785293355529919664,1785293355560066547,1382023746618351,1382023776766004
1785293358.296849,exp_1785293017,10.42.0.1,5,1785293356.292655,1785293357.984849,1.692194,361459,33,0.052881,1.214624,decision_upload_to_download,atk_10.42.0.1_1785293356292655,1785293356292655377,1785293357984848962,1382024509353535,1382026201549008
1785293358.497815,exp_1785293017,10.42.0.18,5,1785293356.460588,1785293356.46429,0.003702,78068,5,0.000926,0.001132,decision_upload_to_download,atk_10.42.0.18_1785293356460587,1785293356460587686,1785293356464289968,1382024677285861,1382024680988178
1785293358.514034,exp_1785293017,10.42.0.210,5,1785293357.651978,1785293357.683379,0.031401,59368,41,0.000785,0.00143,decision_upload_to_download,atk_10.42.0.210_1785293357651978,1785293357651978114,1785293357683379502,1382025868676667,1382025900077442
1785293358.539649,exp_1785293017,10.42.0.47,5,1785293357.957545,1785293357.975707,0.018162,79528,12,0.001651,0.006014,decision_upload_to_download,atk_10.42.0.47_1785293357957544,1785293357957544670,1785293357975706565,1382026174243470,1382026192404647
1785293358.547793,exp_1785293017,10.42.0.145,3,1785293356.289779,1785293356.290771,0.000992,15289,2,0.000992,0.000992,decision_upload_to_download,,1785293356289779540,1785293356290771198,1382024506478541,1382024507469694
1785293358.560745,exp_1785293017,10.42.0.59,5,1785293356.284,1785293356.284,0.0,62780,1,0.0,0.0,decision_upload_to_download,atk_10.42.0.59_1785293356283999,1785293356283999779,1785293356283999779,1382024500698075,1382024500698075
1785293361.651536,exp_1785293017,10.42.0.1,6,1785293358.676222,1785293361.342003,2.665781,264426,30,0.091923,2.114605,decision_upload_to_download,atk_10.42.0.1_1785293358676222,1785293358676222233,1785293361342003490,1382026892920308,1382029558701720
1785293361.812455,exp_1785293017,10.42.0.59,5,1785293358.671114,1785293358.671114,0.0,62780,1,0.0,0.0,decision_upload_to_download,,1785293358671114511,1785293358671114511,1382026887813169,1382026887813169
1785293361.838549,exp_1785293017,10.42.0.145,4,1785293358.689817,1785293358.689817,0.0,15289,1,0.0,0.0,decision_upload_to_download,atk_10.42.0.145_1785293358689817,1785293358689816972,1785293358689816972,1382026906515389,1382026906515389
1785293361.848953,exp_1785293017,10.42.0.210,6,1785293361.290433,1785293361.334025,0.043592,50680,35,0.001282,0.002173,decision_upload_to_download,atk_10.42.0.210_1785293361290433,1785293361290433241,1785293361334024907,1382029507132013,1382029550724846
1785293361.917688,exp_1785293017,10.42.0.18,6,1785293358.766941,1785293358.777817,0.010876,78068,6,0.002175,0.003655,decision_upload_to_download,atk_10.42.0.18_1785293358766940,1785293358766940916,1785293358777816515,1382026983640969,1382026994516065
