bundle_id,client_ip,round,upload_start_s,upload_end_s,upload_duration_s,triggered_inside,trigger_count_inside,first_trigger_s,trigger_latency_s,ground_truth_quality
bundle_0648,10.42.0.210,1,1785047683.4374714,1785047683.538206,0.10073471069335938,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,2,1785047691.8823566,1785047691.9828548,0.10049819946289062,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,3,1785047704.29007,1785047704.390627,0.10055685043334961,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,4,1785047713.0854678,1785047713.1860852,0.1006174087524414,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,5,1785047724.073794,1785047724.1744325,0.10063862800598145,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,6,1785047734.907813,1785047735.0084512,0.10063815116882324,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,7,1785047744.159286,1785047744.2600455,0.10075950622558594,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,8,1785047752.4912646,1785047752.5919693,0.10070466995239258,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,9,1785047761.4983134,1785047761.5990922,0.10077881813049316,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,10,1785047770.9162834,1785047771.0168228,0.1005394458770752,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,11,1785047779.551598,1785047779.6520977,0.10049962997436523,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,12,1785047788.606486,1785047788.7070053,0.10051918029785156,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,13,1785047797.1518056,1785047797.2523477,0.10054206848144531,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,14,1785047805.2688549,1785047805.3696244,0.1007695198059082,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,15,1785047812.552919,1785047812.653423,0.10050415992736816,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,16,1785047821.1186018,1785047821.21912,0.10051822662353516,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,17,1785047828.684604,1785047828.7851362,0.10053229331970215,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,18,1785047837.383306,1785047837.4839067,0.1006007194519043,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,19,1785047846.4865975,1785047846.5872998,0.10070228576660156,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,20,1785047856.3794372,1785047856.4802644,0.10082721710205078,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,21,1785047866.310308,1785047866.4109335,0.10062551498413086,False,0,,,client_serialization_interval_only
bundle_0648,10.42.0.210,22,1785047876.6734896,1785047876.774376,0.10088634490966797,False,0,,,client_serialization_interval_only
