timestamp,client_id,round,round_start,round_end,round_duration_s
2026-07-29T15:14:09.527,10.42.0.1,1,1785352185.874043,1785352449.5279517,263.6539087295532
2026-07-29T15:14:10.010,10.42.0.1,2,1785352449.5279517,1785352450.0107617,0.48281002044677734
2026-07-29T15:14:10.409,10.42.0.1,3,1785352450.0107617,1785352450.4099152,0.399153470993042
2026-07-29T15:14:14.205,10.42.0.1,4,1785352450.4099152,1785352454.20503,3.795114755630493
2026-07-29T15:14:14.285,10.42.0.210,1,1785352229.7165284,1785352454.2856524,224.56912398338318
2026-07-29T15:14:14.305,10.42.0.145,1,1785352274.9218342,1785352454.3054457,179.38361144065857
2026-07-29T15:14:14.317,10.42.0.59,1,1785352185.7692251,1785352454.317347,268.5481219291687
2026-07-29T15:14:14.520,10.42.0.18,1,1785352447.5112329,1785352454.520599,7.009366035461426
2026-07-29T15:14:14.959,10.42.0.47,1,1785352388.8771887,1785352454.9592414,66.08205270767212
2026-07-29T15:14:19.576,10.42.0.1,5,1785352454.20503,1785352459.5762022,5.371172189712524
2026-07-29T15:14:19.723,10.42.0.145,2,1785352454.3054457,1785352459.7237635,5.418317794799805
2026-07-29T15:14:19.736,10.42.0.210,2,1785352454.2856524,1785352459.7367303,5.451077938079834
2026-07-29T15:14:19.756,10.42.0.59,2,1785352454.317347,1785352459.756597,5.4392499923706055
2026-07-29T15:14:19.811,10.42.0.18,2,1785352454.520599,1785352459.8114161,5.2908172607421875
2026-07-29T15:14:19.954,10.42.0.47,2,1785352454.9592414,1785352459.9545293,4.995287895202637
2026-07-29T15:14:24.957,10.42.0.1,6,1785352459.5762022,1785352464.9573946,5.381192445755005
2026-07-29T15:14:25.122,10.42.0.59,3,1785352459.756597,1785352465.1229753,5.366378307342529
2026-07-29T15:14:25.182,10.42.0.18,3,1785352459.8114161,1785352465.1820824,5.370666265487671
2026-07-29T15:14:25.200,10.42.0.210,3,1785352459.7367303,1785352465.2006288,5.463898420333862
2026-07-29T15:14:25.260,10.42.0.145,3,1785352459.7237635,1785352465.2601385,5.536375045776367
2026-07-29T15:14:25.525,10.42.0.47,3,1785352459.9545293,1785352465.5255911,5.571061849594116
2026-07-29T15:14:30.232,10.42.0.1,7,1785352464.9573946,1785352470.2320995,5.274704933166504
2026-07-29T15:14:30.518,10.42.0.59,4,1785352465.1229753,1785352470.518142,5.395166635513306
2026-07-29T15:14:30.572,10.42.0.210,4,1785352465.2006288,1785352470.5721471,5.37151837348938
2026-07-29T15:14:30.653,10.42.0.18,4,1785352465.1820824,1785352470.6539176,5.471835136413574
2026-07-29T15:14:30.899,10.42.0.47,4,1785352465.5255911,1785352470.8997452,5.374154090881348
2026-07-29T15:14:35.280,10.42.0.1,8,1785352470.2320995,1785352475.280292,5.048192501068115
2026-07-29T15:14:35.518,10.42.0.59,5,1785352470.518142,1785352475.5180593,4.999917268753052
2026-07-29T15:14:35.538,10.42.0.210,5,1785352470.5721471,1785352475.5384696,4.966322422027588
2026-07-29T15:14:35.642,10.42.0.145,4,1785352465.2601385,1785352475.642419,10.382280588150024
2026-07-29T15:14:35.660,10.42.0.18,5,1785352470.6539176,1785352475.6607206,5.006803035736084
2026-07-29T15:14:35.934,10.42.0.47,5,1785352470.8997452,1785352475.9347317,5.03498649597168
2026-07-29T15:14:40.167,10.42.0.1,9,1785352475.280292,1785352480.1675158,4.887223720550537
2026-07-29T15:14:40.389,10.42.0.59,6,1785352475.5180593,1785352480.3896952,4.871635913848877
2026-07-29T15:14:40.522,10.42.0.145,5,1785352475.642419,1785352480.5226152,4.8801960945129395
2026-07-29T15:14:40.554,10.42.0.18,6,1785352475.6607206,1785352480.5549612,4.894240617752075
2026-07-29T15:14:40.568,10.42.0.210,6,1785352475.5384696,1785352480.5687244,5.03025484085083
2026-07-29T15:14:40.819,10.42.0.47,6,1785352475.9347317,1785352480.8196821,4.884950399398804
2026-07-29T15:14:44.994,10.42.0.1,10,1785352480.1675158,1785352484.9942515,4.826735734939575
2026-07-29T15:14:45.333,10.42.0.47,7,1785352480.8196821,1785352485.3330634,4.513381242752075
2026-07-29T15:14:45.338,10.42.0.145,6,1785352480.5226152,1785352485.3385017,4.815886497497559
2026-07-29T15:14:45.383,10.42.0.59,7,1785352480.3896952,1785352485.3831942,4.993499040603638
2026-07-29T15:14:45.390,10.42.0.210,7,1785352480.5687244,1785352485.3904383,4.821713924407959
2026-07-29T15:14:45.590,10.42.0.18,7,1785352480.5549612,1785352485.5900338,5.035072565078735
2026-07-29T15:14:50.231,10.42.0.1,11,1785352484.9942515,1785352490.231264,5.237012624740601
2026-07-29T15:14:50.727,10.42.0.47,8,1785352485.3330634,1785352490.7279797,5.394916296005249
2026-07-29T15:14:50.731,10.42.0.18,8,1785352485.5900338,1785352490.7314894,5.14145565032959
2026-07-29T15:14:50.733,10.42.0.59,8,1785352485.3831942,1785352490.7339725,5.350778341293335
2026-07-29T15:14:50.735,10.42.0.210,8,1785352485.3904383,1785352490.7350113,5.344573020935059
2026-07-29T15:14:50.739,10.42.0.145,7,1785352485.3385017,1785352490.7396739,5.401172161102295
2026-07-29T15:14:55.312,10.42.0.1,12,1785352490.231264,1785352495.3127177,5.081453561782837
2026-07-29T15:14:55.654,10.42.0.145,8,1785352490.7396739,1785352495.6544464,4.9147725105285645
2026-07-29T15:14:55.676,10.42.0.47,9,1785352490.7279797,1785352495.6768079,4.948828220367432
2026-07-29T15:14:55.707,10.42.0.18,9,1785352490.7314894,1785352495.7074049,4.975915431976318
2026-07-29T15:14:55.930,10.42.0.59,9,1785352490.7339725,1785352495.9307437,5.196771144866943
2026-07-29T15:14:56.340,10.42.0.210,9,1785352490.7350113,1785352496.3406389,5.605627536773682
2026-07-29T15:15:00.878,10.42.0.1,13,1785352495.3127177,1785352500.878059,5.565341234207153
2026-07-29T15:15:01.210,10.42.0.145,9,1785352495.6544464,1785352501.2100668,5.555620431900024
2026-07-29T15:15:01.237,10.42.0.210,10,1785352496.3406389,1785352501.2371297,4.896490812301636
2026-07-29T15:15:01.247,10.42.0.47,10,1785352495.6768079,1785352501.2473414,5.570533514022827
2026-07-29T15:15:01.475,10.42.0.18,10,1785352495.7074049,1785352501.4755113,5.768106460571289
2026-07-29T15:15:05.844,10.42.0.1,14,1785352500.878059,1785352505.8447676,4.966708660125732
2026-07-29T15:15:06.148,10.42.0.145,10,1785352501.2100668,1785352506.1486604,4.938593626022339
2026-07-29T15:15:06.176,10.42.0.210,11,1785352501.2371297,1785352506.1763468,4.9392170906066895
2026-07-29T15:15:06.402,10.42.0.59,10,1785352495.9307437,1785352506.402845,10.472101211547852
2026-07-29T15:15:06.427,10.42.0.47,11,1785352501.2473414,1785352506.4275103,5.180168867111206
2026-07-29T15:15:06.453,10.42.0.18,11,1785352501.4755113,1785352506.4538233,4.978312015533447
2026-07-29T15:15:10.602,10.42.0.1,15,1785352505.8447676,1785352510.60293,4.758162498474121
2026-07-29T15:15:10.908,10.42.0.210,12,1785352506.1763468,1785352510.908155,4.731808185577393
2026-07-29T15:15:10.915,10.42.0.47,12,1785352506.4275103,1785352510.915727,4.4882166385650635
2026-07-29T15:15:11.028,10.42.0.59,11,1785352506.402845,1785352511.0282652,4.625420331954956
2026-07-29T15:15:11.267,10.42.0.18,12,1785352506.4538233,1785352511.2679725,4.8141491413116455
2026-07-29T15:15:15.710,10.42.0.1,16,1785352510.60293,1785352515.7106748,5.1077446937561035
2026-07-29T15:15:16.004,10.42.0.47,13,1785352510.915727,1785352516.0045903,5.088863372802734
2026-07-29T15:15:16.159,10.42.0.59,12,1785352511.0282652,1785352516.1599972,5.131731986999512
2026-07-29T15:15:16.195,10.42.0.18,13,1785352511.2679725,1785352516.1950476,4.927075147628784
2026-07-29T15:15:16.369,10.42.0.145,11,1785352506.1486604,1785352516.3691766,10.220516204833984
2026-07-29T15:15:16.641,10.42.0.210,13,1785352510.908155,1785352516.6419325,5.7337775230407715
2026-07-29T15:15:20.893,10.42.0.1,17,1785352515.7106748,1785352520.8938663,5.183191537857056
2026-07-29T15:15:21.396,10.42.0.210,14,1785352516.6419325,1785352521.3963332,4.754400730133057
2026-07-29T15:15:21.400,10.42.0.145,12,1785352516.3691766,1785352521.4008455,5.0316689014434814
2026-07-29T15:15:21.439,10.42.0.18,14,1785352516.1950476,1785352521.4398425,5.244794845581055
2026-07-29T15:15:21.654,10.42.0.59,13,1785352516.1599972,1785352521.6541424,5.494145154953003
2026-07-29T15:15:21.682,10.42.0.47,14,1785352516.0045903,1785352521.682989,5.678398609161377
2026-07-29T15:15:25.999,10.42.0.1,18,1785352520.8938663,1785352525.9995706,5.105704307556152
2026-07-29T15:15:26.427,10.42.0.47,15,1785352521.682989,1785352526.4271,4.744111061096191
2026-07-29T15:15:26.521,10.42.0.145,13,1785352521.4008455,1785352526.521821,5.120975494384766
