timestamp,client_id,round,round_start,round_end,round_duration_s
2026-07-28T23:07:03.550,10.42.0.1,1,1785294042.000273,1785294423.5506957,381.55042266845703
2026-07-28T23:07:03.579,10.42.0.47,1,1785294160.644338,1785294423.579575,262.93523716926575
2026-07-28T23:07:03.582,10.42.0.18,1,1785294169.457773,1785294423.5825963,254.12482333183289
2026-07-28T23:07:03.585,10.42.0.145,1,1785294418.899574,1785294423.585883,4.686308860778809
2026-07-28T23:07:03.589,10.42.0.210,1,1785294073.3909712,1785294423.5893657,350.19839453697205
2026-07-28T23:07:03.590,10.42.0.59,1,1785294041.993265,1785294423.5907629,381.5974979400635
2026-07-28T23:07:06.875,10.42.0.1,2,1785294423.5506957,1785294426.8756142,3.324918508529663
2026-07-28T23:07:06.903,10.42.0.210,2,1785294423.5893657,1785294426.903059,3.3136932849884033
2026-07-28T23:07:06.903,10.42.0.145,2,1785294423.585883,1785294426.9039922,3.3181092739105225
2026-07-28T23:07:06.926,10.42.0.18,2,1785294423.5825963,1785294426.9262173,3.343621015548706
2026-07-28T23:07:06.930,10.42.0.59,2,1785294423.5907629,1785294426.9304614,3.339698553085327
2026-07-28T23:07:06.937,10.42.0.47,2,1785294423.579575,1785294426.9377975,3.358222484588623
2026-07-28T23:07:13.687,10.42.0.1,3,1785294426.8756142,1785294433.6873603,6.811746120452881
2026-07-28T23:07:13.720,10.42.0.210,3,1785294426.903059,1785294433.7200177,6.816958665847778
2026-07-28T23:07:13.742,10.42.0.18,3,1785294426.9262173,1785294433.7422078,6.815990447998047
2026-07-28T23:07:13.783,10.42.0.47,3,1785294426.9377975,1785294433.783243,6.845445394515991
2026-07-28T23:07:17.607,10.42.0.1,4,1785294433.6873603,1785294437.6076272,3.92026686668396
2026-07-28T23:07:17.638,10.42.0.210,4,1785294433.7200177,1785294437.638215,3.9181973934173584
2026-07-28T23:07:17.649,10.42.0.18,4,1785294433.7422078,1785294437.6490073,3.906799554824829
2026-07-28T23:07:17.668,10.42.0.59,3,1785294426.9304614,1785294437.6685185,10.738057136535645
2026-07-28T23:07:17.702,10.42.0.47,4,1785294433.783243,1785294437.702195,3.918951988220215
2026-07-28T23:07:23.235,10.42.0.1,5,1785294437.6076272,1785294443.2354753,5.627848148345947
2026-07-28T23:07:23.270,10.42.0.18,5,1785294437.6490073,1785294443.2700021,5.620994806289673
2026-07-28T23:07:23.275,10.42.0.59,4,1785294437.6685185,1785294443.275161,5.606642484664917
2026-07-28T23:07:23.278,10.42.0.145,3,1785294426.9039922,1785294443.2783842,16.37439203262329
2026-07-28T23:07:23.288,10.42.0.47,5,1785294437.702195,1785294443.2886827,5.586487770080566
2026-07-28T23:07:23.410,10.42.0.210,5,1785294437.638215,1785294443.4109943,5.772779226303101
2026-07-28T23:07:26.697,10.42.0.1,6,1785294443.2354753,1785294446.6973872,3.461911916732788
2026-07-28T23:07:26.728,10.42.0.18,6,1785294443.2700021,1785294446.7289498,3.4589476585388184
2026-07-28T23:07:26.732,10.42.0.210,6,1785294443.4109943,1785294446.7324176,3.321423292160034
2026-07-28T23:07:26.749,10.42.0.47,6,1785294443.2886827,1785294446.749363,3.4606802463531494
2026-07-28T23:07:30.530,10.42.0.1,7,1785294446.6973872,1785294450.5306013,3.833214044570923
2026-07-28T23:07:30.563,10.42.0.47,7,1785294446.749363,1785294450.5636003,3.814237356185913
2026-07-28T23:07:30.576,10.42.0.18,7,1785294446.7289498,1785294450.5764713,3.8475215435028076
2026-07-28T23:07:30.580,10.42.0.210,7,1785294446.7324176,1785294450.5808809,3.848463296890259
2026-07-28T23:07:32.899,10.42.0.1,8,1785294450.5306013,1785294452.8996012,2.36899995803833
2026-07-28T23:07:32.934,10.42.0.18,8,1785294450.5764713,1785294452.934739,2.3582677841186523
2026-07-28T23:07:32.937,10.42.0.210,8,1785294450.5808809,1785294452.937772,2.35689115524292
2026-07-28T23:07:32.953,10.42.0.47,8,1785294450.5636003,1785294452.953702,2.390101671218872
2026-07-28T23:07:36.927,10.42.0.1,9,1785294452.8996012,1785294456.927445,4.027843713760376
2026-07-28T23:07:36.954,10.42.0.18,9,1785294452.934739,1785294456.9548807,4.0201416015625
2026-07-28T23:07:36.959,10.42.0.210,9,1785294452.937772,1785294456.9591312,4.021359205245972
2026-07-28T23:07:36.961,10.42.0.47,9,1785294452.953702,1785294456.96152,4.007817983627319
2026-07-28T23:07:36.979,10.42.0.59,5,1785294443.275161,1785294456.9793465,13.704185485839844
2026-07-28T23:07:39.189,10.42.0.1,10,1785294456.927445,1785294459.1894,2.2619550228118896
2026-07-28T23:07:39.217,10.42.0.210,10,1785294456.9591312,1785294459.2179863,2.258855104446411
2026-07-28T23:07:39.221,10.42.0.47,10,1785294456.96152,1785294459.221884,2.260364055633545
2026-07-28T23:07:39.244,10.42.0.18,10,1785294456.9548807,1785294459.2445962,2.289715528488159
2026-07-28T23:07:42.628,10.42.0.1,11,1785294459.1894,1785294462.6284022,3.439002275466919
2026-07-28T23:07:42.653,10.42.0.18,11,1785294459.2445962,1785294462.6536524,3.4090561866760254
2026-07-28T23:07:42.657,10.42.0.59,6,1785294456.9793465,1785294462.6571574,5.677810907363892
2026-07-28T23:07:42.660,10.42.0.47,11,1785294459.221884,1785294462.6606367,3.4387526512145996
2026-07-28T23:07:42.670,10.42.0.210,11,1785294459.2179863,1785294462.6708837,3.452897310256958
2026-07-28T23:07:45.751,10.42.0.1,12,1785294462.6284022,1785294465.751412,3.12300968170166
2026-07-28T23:07:45.775,10.42.0.18,12,1785294462.6536524,1785294465.7753758,3.1217234134674072
2026-07-28T23:07:45.785,10.42.0.59,7,1785294462.6571574,1785294465.7853377,3.1281802654266357
2026-07-28T23:07:45.788,10.42.0.210,12,1785294462.6708837,1785294465.788075,3.1171913146972656
2026-07-28T23:07:45.822,10.42.0.47,12,1785294462.6606367,1785294465.8227994,3.1621627807617188
2026-07-28T23:07:48.064,10.42.0.1,13,1785294465.751412,1785294468.0645535,2.3131415843963623
2026-07-28T23:07:48.092,10.42.0.210,13,1785294465.788075,1785294468.0924459,2.304370880126953
2026-07-28T23:07:48.107,10.42.0.18,13,1785294465.7753758,1785294468.1074395,2.332063674926758
2026-07-28T23:07:48.111,10.42.0.59,8,1785294465.7853377,1785294468.1112325,2.325894832611084
2026-07-28T23:07:48.127,10.42.0.47,13,1785294465.8227994,1785294468.127282,2.3044824600219727
2026-07-28T23:07:50.563,10.42.0.1,14,1785294468.0645535,1785294470.5637808,2.499227285385132
2026-07-28T23:07:50.603,10.42.0.210,14,1785294468.0924459,1785294470.6034079,2.5109620094299316
2026-07-28T23:07:50.635,10.42.0.18,14,1785294468.1074395,1785294470.6354623,2.5280227661132812
2026-07-28T23:07:50.662,10.42.0.47,14,1785294468.127282,1785294470.662853,2.5355710983276367
2026-07-28T23:07:59.850,10.42.0.1,15,1785294470.5637808,1785294479.8503184,9.286537647247314
2026-07-28T23:07:59.880,10.42.0.47,15,1785294470.662853,1785294479.8802235,9.217370510101318
2026-07-28T23:07:59.884,10.42.0.210,15,1785294470.6034079,1785294479.884256,9.280848026275635
2026-07-28T23:08:08.234,10.42.0.1,16,1785294479.8503184,1785294488.2346807,8.38436222076416
2026-07-28T23:08:08.256,10.42.0.210,16,1785294479.884256,1785294488.2568612,8.372605323791504
2026-07-28T23:08:08.260,10.42.0.18,15,1785294470.6354623,1785294488.26072,17.62525773048401
2026-07-28T23:08:08.266,10.42.0.145,4,1785294443.2783842,1785294488.2665136,44.98812937736511
2026-07-28T23:08:08.271,10.42.0.47,16,1785294479.8802235,1785294488.2712448,8.391021251678467
2026-07-28T23:08:08.282,10.42.0.59,9,1785294468.1112325,1785294488.282233,20.171000480651855
2026-07-28T23:08:12.066,10.42.0.1,17,1785294488.2346807,1785294492.066946,3.8322653770446777
2026-07-28T23:08:12.092,10.42.0.210,17,1785294488.2568612,1785294492.0926766,3.8358154296875
2026-07-28T23:08:12.093,10.42.0.59,10,1785294488.282233,1785294492.0935266,3.811293601989746
2026-07-28T23:08:12.096,10.42.0.47,17,1785294488.2712448,1785294492.0960107,3.824765920639038
