track,condition,experiment,round_quality,seq_quality,n_rounds,phase_idle_duration_mean_s,phase_download_duration_mean_s,phase_training_duration_mean_s,phase_upload_duration_mean_s,download_precision,download_recall,download_f1,training_precision,training_recall,training_f1,upload_precision,upload_recall,upload_f1,_n_classified,decision_lag_mean_ms
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/krum/exp3,0.99,0.99,300,155.60419734319052,0.2919247857729594,0.7874155680338542,1.0888950204849244,0.5462962962962963,0.7866666666666666,0.644808743169399,0.30386740331491713,0.36666666666666664,0.3323262839879154,0.0,0.0,0.0,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/krum/exp4,0.9966666666666667,0.9966666666666667,300,138.61769286791483,0.28870907465616863,0.720555952390035,0.9718163911501566,0.5687830687830688,0.7166666666666667,0.6342182890855457,0.31044776119402984,0.3466666666666667,0.32755905511811023,0.0,0.0,0.0,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/krum/exp5,1.0,1.0,300,145.70725544293722,0.24539637804031372,0.8280515464146933,1.0814567152659098,0.4898989898989899,0.6466666666666666,0.5574712643678161,0.2613065326633166,0.3466666666666667,0.2979942693409742,0.0,0.0,0.0,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp1,0.9866666666666667,0.9866666666666667,300,174.36469658215842,0.320147602558136,0.8857963554064433,1.3542446827888488,0.5513196480938416,0.6266666666666667,0.5865834633385335,0.34534534534534533,0.38333333333333336,0.36334913112164297,0.0,0.0,0.0,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp2,0.99,0.99,300,133.754119793574,0.2888880000772701,0.7401087396473996,1.030135740736117,0.5245901639344263,0.21333333333333335,0.3033175355450237,0.35260115606936415,0.20333333333333334,0.25792811839323465,0.0,0.0,0.0,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp3,0.9833333333333333,0.9833333333333333,300,138.67713705698648,0.24513593485522828,0.7710678242520744,1.0572690022828986,0.631578947368421,0.04,0.07523510971786834,0.4927536231884058,0.34,0.40236686390532544,1.0,0.006666666666666667,0.013245033112582781,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp4,0.9833333333333333,0.9833333333333333,300,107.30378142992656,0.2854566422593235,0.744656948740267,1.0880014593385932,0.5,0.08666666666666667,0.14772727272727273,0.46296296296296297,0.3333333333333333,0.3875968992248062,1.0,0.02,0.0392156862745098,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/median/exp5,0.9933333333333333,0.9933333333333333,300,123.33906610806783,0.2956335927331727,0.7178066773558142,1.0156817228897759,0.47604790419161674,0.53,0.501577287066246,0.314540059347181,0.35333333333333333,0.3328100470957614,1.0,0.02666666666666667,0.05194805194805195,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp1,0.9766666666666667,0.9766666666666667,300,113.55583357810974,0.3562855108579,0.6663380750020345,0.9871226954460144,0.8532110091743119,0.31,0.4547677261613692,0.44545454545454544,0.32666666666666666,0.3769230769230769,0.0,0.0,0.0,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp2,0.9666666666666667,0.9666666666666667,300,116.17362626393636,0.2844496202468872,0.6789708717664082,1.0515981698036194,0.6132404181184669,0.5866666666666667,0.5996592844974447,0.38661710037174724,0.3466666666666667,0.3655536028119508,1.0,0.15333333333333332,0.2658959537572254,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp3,0.9966666666666667,0.9933333333333333,300,196.4593160947164,0.28651744147208225,0.7467021647105647,0.9835750256608796,0.4720496894409938,0.5066666666666667,0.4887459807073955,0.3008849557522124,0.34,0.3192488262910798,0.0,0.0,0.0,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp4,1.0,1.0,300,206.828084786733,0.33924824714660645,0.6860893185933431,0.9847795661290487,0.5258126195028681,0.9166666666666666,0.6682867557715675,0.29110512129380056,0.36,0.32190760059612517,0.0,0.0,0.0,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/multi-krum/exp5,0.9866666666666667,0.9866666666666667,300,92.1293519337972,0.2636277715365092,0.7682708334922791,1.1248544549942017,0.6319444444444444,0.6066666666666667,0.6190476190476191,0.3509933774834437,0.35333333333333333,0.3521594684385382,1.0,0.07,0.1308411214953271,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/trimmed_mean/exp1,0.9866666666666667,0.9866666666666667,300,24.71498926480611,0.2373115328334322,0.6076851587167522,1.1715418276370773,0.6198083067092651,0.6466666666666666,0.632952691680261,0.3149847094801223,0.3433333333333333,0.32854864433811803,1.0,0.016666666666666666,0.03278688524590164,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/trimmed_mean/exp2,0.9966666666666667,0.9966666666666667,300,51.87549217542013,0.23595736503601075,0.6051193555196126,1.1188687626520792,0.6335227272727273,0.7433333333333333,0.6840490797546013,0.32763532763532766,0.38333333333333336,0.3533026113671275,1.0,0.08333333333333333,0.15384615384615385,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/trimmed_mean/exp3,0.9933333333333333,0.9933333333333333,300,143.6921124458313,0.23646749541113607,0.6195919832657013,1.158532255070664,0.6654135338345865,0.59,0.6254416961130742,0.347953216374269,0.39666666666666667,0.3707165109034268,0.0,0.0,0.0,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/trimmed_mean/exp4,0.9966666666666667,0.9966666666666667,300,135.87068096796673,0.24036825221517813,0.6159417150810012,1.1764212284598463,0.6076233183856502,0.9033333333333333,0.7265415549597856,0.29508196721311475,0.42,0.3466299862448418,1.0,0.04666666666666667,0.08917197452229299,900,
RNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/baseline/trimmed_mean/exp5,0.9766666666666667,0.9766666666666667,300,235.57646147410074,0.25599755605061847,0.5684358763694763,1.0795735009511311,0.6256983240223464,0.7466666666666667,0.6808510638297872,0.32320441988950277,0.39,0.35347432024169184,1.0,0.02666666666666667,0.05194805194805195,900,
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/fedavg/min_max/exp1,0.805,0.805,400,42.95724606513977,0.3460004285992128,1.106625735447669,2.834145426126051,0.4260869565217391,0.245,0.3111111111111111,0.02631578947368421,0.005,0.008403361344537815,0.0,0.0,0.0,1200,57.482041055900616
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/fedavg/min_sum/exp1,0.8475,0.8475,400,67.84245496988297,0.29495492973423243,0.39057694999197673,1.265774983810004,0.5882352941176471,0.575,0.5815423514538559,0.29780564263322884,0.2375,0.26425591098748263,0.0,0.0,0.0,1200,
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/fedavg/noise/exp1,0.935,0.935,200,129.28401231765747,0.36488264679908755,0.6492549669742584,0.9438727772235871,0.3950617283950617,0.16,0.2277580071174377,0.45077720207253885,0.435,0.44274809160305345,0.0,0.0,0.0,600,6.594544144329897
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/fedavg/scale/exp1,0.9566666666666667,0.9566666666666667,300,684.7588295936584,0.2975506519394176,0.5225506267420026,1.1599488944114251,0.4375,0.09333333333333334,0.15384615384615385,0.4549763033175355,0.32,0.37573385518590996,1.0,0.016666666666666666,0.03278688524590164,900,6.5424776122449
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/fedavg/sign_flip/exp1,0.985,0.985,200,86.86824333667755,0.2778793001174927,0.7796184313297272,0.9752338790893554,0.4470588235294118,0.19,0.26666666666666666,0.42290748898678415,0.48,0.4496487119437939,0.0,0.0,0.0,600,6.277286917525772
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/min_max/exp1,0.7875,0.7875,400,123.94502413272858,0.30667588197732276,0.3996167050132269,1.2607950319217731,0.5964912280701754,0.51,0.5498652291105122,0.31699346405228757,0.2425,0.2747875354107649,0.0,0.0,0.0,1200,36.340493914285716
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/min_sum/exp1,0.785,0.785,400,141.44305711984634,0.301389994179097,0.40132657806377364,1.3024683945143043,0.634375,0.5075,0.5638888888888889,0.3333333333333333,0.2475,0.28407460545193686,0.0,0.0,0.0,1200,32.05529914603174
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/noise/exp1,0.925,0.925,400,84.84225451946259,0.30738719961697,0.4171008221188882,1.3068215452638783,0.5794117647058824,0.4925,0.5324324324324324,0.3187919463087248,0.2375,0.2722063037249284,0.0,0.0,0.0,1200,31.998562178378375
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/scale/exp1,0.885,0.885,400,36.50104594230652,0.30384346947598095,0.40704622939603413,1.32518921725115,0.25,0.02,0.037037037037037035,0.48,0.24,0.32,0.0,0.0,0.0,1200,26.15914947457627
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/flame/sign_flip/exp1,0.915,0.915,400,6.422827124595642,0.31058262288570404,0.3827691423892975,1.3270727282762527,0.6862745098039216,0.175,0.2788844621513944,0.47572815533980584,0.245,0.3234323432343234,0.0,0.0,0.0,1200,24.8370966010929
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/krum_optimal/exp1,0.97,0.97,300,28.063633998235066,0.30648808991348986,0.5181279022421613,1.2099842001127716,0.6697674418604651,0.48,0.5592233009708738,0.43636363636363634,0.32,0.36923076923076925,0.0,0.0,0.0,900,29.551770237113395
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_max/exp1,0.87,0.87,400,93.3645732998848,0.3032086451250808,0.40290890600448265,1.3088881927624083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,36.08824721533924
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/noise/exp1,0.86,0.86,300,88.23964842160542,0.25672567850791367,0.5515935364985626,1.348727750298161,0.4626865671641791,0.10333333333333333,0.16893732970027248,0.4409090909090909,0.3233333333333333,0.3730769230769231,0.0,0.0,0.0,900,6.593592189999999
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/scale/exp1,0.96,0.96,200,58.776851177215576,0.3015128719806671,0.7161284554004669,0.9757128083705902,0.3877551020408163,0.095,0.15261044176706828,0.4603960396039604,0.465,0.4626865671641791,0.0,0.0,0.0,600,6.051826463917525
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/sign_flip/exp1,0.8725,0.8725,400,52.12041461467743,0.28456663428093854,0.4216833078771606,1.3073116298904992,0.48711943793911006,0.52,0.5030229746070133,0.2584856396866841,0.2475,0.25287356321839083,0.0,0.0,0.0,1200,26.123785541547278
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/median/min_max/exp1,0.8975,0.8975,400,46.15560710430145,0.29765873638229756,0.4147050206984707,1.3177815292348813,0.5542168674698795,0.46,0.5027322404371585,0.3356164383561644,0.245,0.2832369942196532,0.0,0.0,0.0,1200,36.6375262924791
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/median/min_sum/exp1,0.8825,0.8825,400,274.99687099456787,0.28450667589230644,0.41242549592689765,1.268264267378881,0.474025974025974,0.365,0.4124293785310734,0.29754601226993865,0.2425,0.26721763085399447,0.0,0.0,0.0,1200,32.63270415580737
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/median/noise/exp1,0.8625,0.8625,400,156.15784507989886,0.30464830746878907,0.397334387080195,1.2845437274471638,0.45564516129032256,0.2825,0.3487654320987654,0.32764505119453924,0.24,0.27705627705627706,0.0,0.0,0.0,1200,32.840952278260865
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/median/scale/exp1,0.9025,0.9025,400,105.98940342664719,0.311682762503624,0.39484589993953706,1.33231536090374,0.5665024630541872,0.575,0.5707196029776674,0.2990353697749196,0.2325,0.2616033755274262,0.0,0.0,0.0,1200,33.018108232686984
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/median/sign_flip/exp1,0.845,0.845,400,219.1800389289856,0.370909810985575,2.628246519436873,6.864529439906534,0.70703125,0.4525,0.551829268292683,0.37815126050420167,0.3375,0.35667107001321,0.0,0.0,0.0,1200,44.7488475887574
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/multi-krum/krum_optimal/exp1,0.8233333333333334,0.8233333333333334,300,53.25827598571777,0.3224177062511444,1.3569323984352317,2.7861354753777787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,37.313624008097165
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/multi-krum/min_max/exp1,0.87,0.87,400,86.04125571250916,0.2811502764995833,0.4161728593639861,1.2935744299924463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,30.25988623275862
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/multi-krum/min_sum/exp1,0.8925,0.8925,400,138.8519151210785,0.30261683704270526,0.40779820437395303,1.2900723558228924,0.1927710843373494,0.04,0.06625258799171843,0.4067796610169492,0.24,0.3018867924528302,0.0,0.0,0.0,1200,37.12076987955182
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/multi-krum/noise/exp1,0.885,0.885,400,307.09719556570053,0.25974591374397277,0.4409596228599548,1.3117808300256728,0.6095890410958904,0.445,0.5144508670520231,0.33221476510067116,0.2475,0.2836676217765043,0.0,0.0,0.0,1200,8.35157880808081
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/multi-krum/scale/exp1,0.9675,0.9675,400,177.71981292963028,0.27966566145420074,0.4210998958349228,1.3200745141506196,0.26,0.2925,0.2752941176470588,0.25745257452574527,0.2375,0.247074122236671,0.0,0.0,0.0,1200,7.09273327
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/multi-krum/sign_flip/exp1,0.985,0.985,400,63.03204536437988,0.2694343663939279,0.4254296646645321,1.28276263229811,0.5555555555555556,0.4125,0.4734576757532281,0.3321917808219178,0.2425,0.28034682080924855,0.0,0.0,0.0,1200,7.514420383838384
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_max/exp1,0.7675,0.7675,400,77.81315356492996,0.2906675356671326,0.4173540830014642,1.3239662264821523,0.4351851851851852,0.235,0.3051948051948052,0.32653061224489793,0.24,0.276657060518732,0.0,0.0,0.0,1200,35.4233031237785
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/min_sum/exp1,0.8333333333333334,0.8333333333333334,300,83.86292084058127,0.270330289999644,0.13470920324325555,1.62720822652181,0.4725,0.63,0.54,0.015306122448979591,0.01,0.012096774193548387,0.0,0.0,0.0,900,48.270733076
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/noise/exp1,0.74,0.74,400,91.79120844602585,0.28797135640628374,0.4094633738599231,1.2604432315682645,0.4541284403669725,0.2475,0.32038834951456313,0.32441471571906355,0.2425,0.27753934191702434,0.0,0.0,0.0,1200,34.750345530405404
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/scale/exp1,0.84,0.84,400,92.41441804170609,0.3012869514600195,0.4245476981606146,1.3367446835594947,0.3779264214046823,0.2825,0.32331902718168815,0.2777777777777778,0.2375,0.2560646900269542,0.0,0.0,0.0,1200,36.42199467857143
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/trimmed_mean/sign_flip/exp1,0.8575,0.8575,400,89.88464069366455,0.2939353103301387,0.41694328887036225,1.2989369333541063,0.5220883534136547,0.325,0.40061633281972264,0.33,0.2475,0.28285714285714286,0.0,0.0,0.0,1200,35.94922094169096
RNN,attack,/home/lawrence/Lawrence/FL_poison/Result/RNN/proxy/attack/krum/min_sum/exp1,0.69,0.69,300,10.406312306722006,0.41180448361805505,1.3678323090076447,2.507984450885228,0.5,0.013333333333333334,0.025974025974025976,0.25,0.0033333333333333335,0.006578947368421052,0.0,0.0,0.0,900,46.058308739130425
CNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/baseline/fedavg/exp1,1.0,1.0,500,5.545429706573486,4.636338731765747,0.11724517488479612,6.084524332523346,0.3178217821782178,0.642,0.4251655629139073,0.2391304347826087,0.022,0.040293040293040296,0.0,0.0,0.0,1500,
CNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/baseline/fedavg/exp2,1.0,1.0,500,13.360461282730103,5.185490054607391,0.07607025575637814,6.2416656498909,0.2867853795688847,0.612,0.39055520102105934,0.2,0.008,0.015384615384615385,1.0,0.094,0.17184643510054845,1500,
CNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/baseline/flame/exp1,1.0,1.0,500,7.500094604492188,4.698309905052185,0.09128570890426634,6.1967442860603335,0.30807577268195413,0.618,0.4111776447105788,0.3076923076923077,0.016,0.030418250950570342,0.0,0.0,0.0,1500,
CNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/baseline/flame/exp2,1.0,1.0,500,4.60907678604126,4.8188873338699345,0.045289418697357135,6.10097190618515,0.27900797165633306,0.63,0.3867403314917127,0.1111111111111111,0.002,0.003929273084479371,0.0,0.0,0.0,1500,
CNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/baseline/krum/exp1,1.0,1.0,500,6.165684461593628,4.9166123852729795,0.05681057739257808,6.241340049266816,0.31937984496124033,0.824,0.46033519553072627,0.13333333333333333,0.004,0.007766990291262136,1.0,0.088,0.16176470588235295,1500,
CNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/baseline/krum/exp2,1.0,1.0,500,7.852629947662353,4.91279306268692,0.11439784908294674,6.52403832912445,0.31906614785992216,0.82,0.45938375350140054,0.2222222222222222,0.016,0.029850746268656716,1.0,0.038,0.07321772639691715,1500,
CNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/baseline/median/exp1,1.0,1.0,500,6.464227104187012,4.670175184726715,0.0500134363174438,6.197388711929321,0.3143712574850299,0.84,0.45751633986928103,0.16666666666666666,0.004,0.0078125,0.0,0.0,0.0,1500,
CNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/baseline/median/exp2,1.0,1.0,500,4.12543568611145,4.723981563091278,0.03874403429031368,5.942865050315857,0.3082140165787491,0.818,0.44772851669403396,0.0,0.0,0.0,0.0,0.0,0.0,1500,
CNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/baseline/multi-krum/exp1,1.0,1.0,500,2.4136168360710144,5.193225227832794,0.17852721118926998,6.954195539474488,0.3090062111801242,0.796,0.4451901565995526,0.22448979591836735,0.022,0.04007285974499089,0.0,0.0,0.0,1500,
CNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/baseline/multi-krum/exp2,1.0,1.0,500,117.79505062103271,3.9635360798835753,0.8043587059974671,5.10299493598938,0.30313588850174217,0.696,0.4223300970873786,0.32972972972972975,0.122,0.1781021897810219,0.0,0.0,0.0,1500,
CNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/baseline/trimmed_mean/exp1,1.0,1.0,500,9.948960721492767,4.888197482585907,0.06341787147521968,6.586419351577759,0.3077501881113619,0.818,0.44723892837616186,0.18181818181818182,0.004,0.007827788649706457,0.0,0.0,0.0,1500,
CNN,baseline,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/baseline/trimmed_mean/exp2,1.0,1.0,500,6.210728549957276,4.748919242382049,0.06348968219757077,6.349701158523559,0.3098484848484849,0.818,0.44945054945054946,0.25,0.008,0.015503875968992248,0.0,0.0,0.0,1500,
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_max/exp1,0.998,0.998,500,4.178437852859497,2.9652789800104973,0.3932983192031035,5.071854504411349,0.40236686390532544,0.816,0.5389696169088507,0.192,0.096,0.128,0.0,0.0,0.0,1500,280.1831109398798
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_max/exp2,1.0,0.9975,400,3.240732491016388,2.893699064254761,0.9086342442035675,5.750307697653771,0.48756218905472637,0.98,0.6511627906976745,0.29292929292929293,0.29,0.2914572864321608,0.0,0.0,0.0,1200,278.461405945
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/min_sum/exp1,1.0,1.0,500,8.807618331909179,3.679007872581482,0.6300069394111634,6.115505200386047,0.3815915627996165,0.796,0.5158781594296824,0.2524271844660194,0.156,0.19283065512978986,0.0,0.0,0.0,1500,243.458720136
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1,0.992,0.99,500,4.379785633087158,3.1365228453951497,0.4917636739630853,5.472749124130895,0.3855165069222577,0.724,0.5031271716469771,0.18487394957983194,0.088,0.11924119241192412,0.0,0.0,0.0,1500,321.8851591008064
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/scale/exp1,0.996,0.996,500,13.226070547103882,2.9950882062911988,0.5637770705223083,5.408813623905182,0.4030732860520095,0.682,0.5066864784546805,0.31693989071038253,0.116,0.1698389458272328,1.0,0.166,0.2847341337907376,1500,306.8617015943775
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/sign_flip/exp1,0.998,0.998,500,6.197094821929932,2.978037233104209,0.6073706790297209,5.352015889479307,0.3978702807357212,0.822,0.5362035225048923,0.19344262295081968,0.118,0.14658385093167703,0.0,0.0,0.0,1500,253.30016642685365
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_max/exp1,0.995,0.995,400,3.5296865701675415,2.783656282233714,1.1448515280147542,5.320312723480072,0.5298013245033113,0.8,0.6374501992031872,0.2819843342036554,0.27,0.27586206896551724,0.0,0.0,0.0,1200,278.15360395728646
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_sum/exp1,1.0,1.0,400,6.79814088344574,2.8082362008094788,0.8693768292665481,5.102096009850502,0.4878048780487805,1.0,0.6557377049180327,0.2894736842105263,0.275,0.28205128205128205,0.0,0.0,0.0,1200,325.6072401075
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp1,1.0,1.0,400,5.169263780117035,2.9031907504796983,0.7540708374977112,5.145733307003975,0.45717592592592593,0.9875,0.625,0.23511904761904762,0.1975,0.21467391304347827,0.0,0.0,0.0,1200,224.40846566500005
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp2,1.0,1.0,400,8.003645777702332,2.726081304550171,0.9725933182239532,5.004985803961754,0.5096030729833547,0.995,0.6740050804403048,0.2315035799522673,0.2425,0.23687423687423687,0.0,0.0,0.0,1200,294.6453701025
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/scale/exp1,0.9975,0.9975,400,3.2336812615394592,3.179055078286575,0.5148129349663144,5.164614753914358,0.4153846153846154,0.945,0.5770992366412214,0.22459893048128343,0.105,0.14310051107325383,1.0,0.115,0.2062780269058296,1200,284.1747634786968
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/sign_flip/exp1,0.9975,0.9975,400,4.261414468288422,3.1195241263635776,0.5534641706853881,5.11958890989012,0.4205405405405405,0.9725,0.5871698113207547,0.29213483146067415,0.13,0.17993079584775087,1.0,0.1825,0.3086680761099366,1200,271.8697889724311
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1,0.994,0.994,500,6.456590747833252,3.212756516943016,0.4933294033908461,5.7918269672547,0.3982777179763186,0.74,0.5178446466060181,0.27235772357723576,0.134,0.17962466487935658,0.0,0.0,0.0,1500,383.87021484507045
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1,0.964,0.964,500,7.463957786560059,3.432774109604918,0.4381677500995589,5.947728554898329,0.3889763779527559,0.494,0.4352422907488987,0.11304347826086956,0.026,0.04227642276422764,0.0,0.0,0.0,1500,609.5465959437499
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/noise/exp1,0.992,0.992,500,6.085604095458985,3.071903163038749,0.5534168695300158,5.504076652123895,0.4050056882821388,0.712,0.5163161711385061,0.24786324786324787,0.116,0.15803814713896458,1.0,0.084,0.15498154981549817,1500,304.5320719919354
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/scale/exp1,0.996,0.996,500,6.503377532958984,3.6218703012906,0.5118263011466048,5.598882485964972,0.39282153539381853,0.788,0.5242847638057219,0.2556390977443609,0.136,0.17754569190600522,1.0,0.012,0.023715415019762844,1500,351.9583543072289
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/sign_flip/exp1,0.998,0.998,500,5.406697845458984,2.830278429096352,1.0141473203479408,5.321774525250605,0.5181932245922208,0.826,0.6368542791056284,0.31346153846153846,0.326,0.3196078431372549,0.0,0.0,0.0,1500,298.6948196152305
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_max/exp1,1.0,1.0,400,2.841195583343506,3.002968551516533,0.7006817555427551,5.3711455690860745,0.4503386004514673,0.9975,0.6205287713841369,0.2515923566878981,0.1975,0.22128851540616246,0.0,0.0,0.0,1200,251.7165899725
CNN,attack,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_sum/exp1,0.995,0.995,400,13.035797119140625,3.2530477651998626,0.5183073647657231,5.467103586125014,0.42097488921713444,0.7125,0.5292479108635098,0.20652173913043478,0.095,0.13013698630136986,0.0,0.0,0.0,1200,324.607549959799
