timestamp,experiment_id,client_id,round,wire_upload_start_ts,wire_upload_end_ts,wire_upload_duration_s,wire_upload_bytes,wire_upload_packets,mean_iat_s,max_iat_s,close_reason,attack_id,first_wall_time_ns,last_wall_time_ns,first_mono_time_ns,last_mono_time_ns
1785300673.594679,exp_1785300196,10.42.0.1,1,1785300672.705827,1785300672.728102,0.022275,31856,3,0.011137,0.019608,decision_upload_to_download,atk_10.42.0.1_1785300672705827,1785300672705827395,1785300672728102116,1389340922525516,1389340944800285
1785300673.650087,exp_1785300196,10.42.0.1,2,1785300672.887504,1785300672.887504,0.0,13032,1,0.0,0.0,decision_upload_to_download,atk_10.42.0.1_1785300672887503,1785300672887503863,1785300672887503863,1389341104202245,1389341104202245
1785300673.847654,exp_1785300196,10.42.0.1,2,1785300672.915069,1785300672.943175,0.028105,97016,5,0.007026,0.012278,decision_upload_to_download,,1785300672915069360,1785300672943174595,1389341131767643,1389341159872744
1785300680.453239,exp_1785300196,10.42.0.1,3,1785300673.094972,1785300679.430036,6.335064,3514798,144,0.044301,4.186361,decision_upload_to_download,atk_10.42.0.1_1785300673094972,1785300673094971869,1785300679430035960,1389341311670074,1389347646734954
1785300680.683274,exp_1785300196,10.42.0.18,1,1785300673.147183,1785300673.902563,0.75538,1096683,31,0.025179,0.211325,decision_upload_to_download,atk_10.42.0.18_1785300673147182,1785300673147182571,1785300673902562639,1389341363882164,1389342119261224
1785300680.742634,exp_1785300196,10.42.0.59,1,1785300673.142872,1785300674.421343,1.278471,1073933,27,0.049172,0.271955,decision_upload_to_download,atk_10.42.0.59_1785300673142871,1785300673142871428,1785300674421342652,1389341359569869,1389342638041253
1785300680.749914,exp_1785300196,10.42.0.145,1,1785300672.65014,1785300673.329512,0.679372,890807,23,0.030881,0.188062,decision_upload_to_download,atk_10.42.0.145_1785300672650139,1785300672650139554,1785300673329511910,1389340866837770,1389341546210631
1785300681.188201,exp_1785300196,10.42.0.210,1,1785300678.755826,1785300678.942219,0.186394,1164192,173,0.001084,0.002391,decision_upload_to_download,atk_10.42.0.210_1785300678755825,1785300678755825533,1785300678942219465,1389346972524628,1389347158918289
1785300681.219586,exp_1785300196,10.42.0.47,1,1785300673.909633,1785300674.982656,1.073023,560192,143,0.007556,0.226849,decision_upload_to_download,atk_10.42.0.47_1785300673909632,1785300673909632641,1785300674982655449,1389342126331194,1389343199353580
1785300687.240836,exp_1785300196,10.42.0.1,4,1785300682.3837,1785300686.319333,3.935633,4675407,131,0.030274,1.282717,decision_upload_to_download,atk_10.42.0.1_1785300682383700,1785300682383700391,1785300686319333049,1389350600398917,1389354536032258
1785300687.354637,exp_1785300196,10.42.0.210,2,1785300685.755291,1785300685.791355,0.036064,202720,41,0.000902,0.001797,decision_upload_to_download,atk_10.42.0.210_1785300685755291,1785300685755290913,1785300685791354827,1389353971989449,1389354008053033
