timestamp,experiment_id,run_id,client_ip,fl_round,targeted,selected_for_attack,modified,reconstruction_valid,finite_values_valid,wire_compatible,update_space_used,projected_to_genuine_norm_ratio,cosine_genuine_to_projected_update,distance_genuine_to_projected_update,genuine_update_near_zero_fraction,projected_update_near_zero_fraction,envelope_coordinate_containment_fraction,envelope_norm_containment_fraction,envelope_mean_direction_cosine,envelope_global_norm_contained,envelope_global_direction_cosine,rewrite_processing_duration_s
2026-07-26T01:40:57,exp_1785044128,run_1785044128,10.42.0.210,21,1,1,1,1,1,1,1,1.0536817763878068,0.915417197958814,3.2319511019380225,0.1991375239003544,0.1935848468313976,0.9692814533249576,1.0,1.0000080289117537,0.0,0.997250323120862,0.268949
2026-07-26T01:41:03,exp_1785044128,run_1785044128,10.42.0.210,22,1,1,1,1,1,1,1,0.4693083702018932,0.1696920308895229,8.05644376471815,0.2015676798430027,6.877799837683924e-06,0.7018565474361855,0.5,0.9557342259577428,0.0,0.9594930043661902,0.218164
2026-07-26T01:41:12,exp_1785044128,run_1785044128,10.42.0.210,23,1,1,1,1,1,1,1,0.4549273512591506,0.3392036794558291,7.550392130315617,0.2099883994442737,2.2925999458946413e-06,0.6902078471110948,0.2,0.9320820455803124,0.0,0.9141213389641392,0.178635
2026-07-26T01:41:22,exp_1785044128,run_1785044128,10.42.0.210,24,1,1,1,1,1,1,1,0.5320668656028105,0.2940342617100381,7.746404226135303,0.204520548573315,0.0,0.6663074926751432,0.4,0.9328882845632228,0.0,0.9185897724888246,0.191306
2026-07-26T01:41:30,exp_1785044128,run_1785044128,10.42.0.210,25,1,1,1,1,1,1,1,0.4292055237016862,0.3491069407751483,7.844532308503025,0.2084363092809031,4.5851998917892825e-06,0.690356866107578,0.3,0.94771288995261,0.0,0.9274132984495678,0.211303
2026-07-26T01:41:40,exp_1785044128,run_1785044128,10.42.0.210,26,1,1,1,1,1,1,1,0.455122440830884,0.2947420606402913,7.8415630528751645,0.2046466415703392,4.5851998917892825e-06,0.6727267725236482,0.1,0.9444299518989018,0.0,0.9241362420724124,0.21342
2026-07-26T01:41:47,exp_1785044128,run_1785044128,10.42.0.210,27,1,1,1,1,1,1,1,1.0455525198672948,0.8853713632719113,4.1603240082581046,0.2063500433301389,0.1926380030537431,0.7696578982360736,1.0,1.0000072457904416,1.0,0.9982668298369766,0.309852
2026-07-26T01:41:58,exp_1785044128,run_1785044128,10.42.0.210,28,1,1,1,1,1,1,1,0.5104295791771286,0.2694008402918323,8.8049225180094,0.2051670617580573,4.5851998917892825e-06,0.6396651887039015,0.4,0.9311607454873432,0.0,0.9217728661725628,0.20993
2026-07-26T01:42:07,exp_1785044128,run_1785044128,10.42.0.210,29,1,1,1,1,1,1,1,0.4123472799505287,0.3164165417733342,8.615905970872404,0.2087366398738153,4.5851998917892825e-06,0.660459070213166,0.3,0.937536239144682,0.0,0.9247275541771656,0.210924
2026-07-26T01:42:15,exp_1785044128,run_1785044128,10.42.0.210,30,1,1,1,1,1,1,1,1.055104535650011,0.9109957618669978,3.885743545395668,0.2092937416606677,0.1931698862411907,0.7424355664785206,1.0,0.9949696129043794,1.0,0.9987974338402892,0.298004
