timestamp,experiment_id,run_id,client_ip,fl_round,targeted,selected_for_attack,modified,reconstruction_valid,finite_values_valid,wire_compatible,update_space_used,projected_to_genuine_norm_ratio,cosine_genuine_to_projected_update,distance_genuine_to_projected_update,genuine_update_near_zero_fraction,projected_update_near_zero_fraction,envelope_coordinate_containment_fraction,envelope_norm_containment_fraction,envelope_mean_direction_cosine,envelope_global_norm_contained,envelope_global_direction_cosine,rewrite_processing_duration_s
2026-07-25T12:30:06,run_1784996647,run_1784996647,10.42.0.210,20,1,1,1,1,1,1,1,0.4786196704824237,0.3731640423355109,5.387197794102742,0.1957994983791318,0.120854406147836,0.8551993874172945,0.1,0.4010613860847335,0.0,0.5244152641009814,0.166405
2026-07-25T12:30:12,run_1784996647,run_1784996647,10.42.0.210,22,1,1,1,1,1,1,1,0.4644257486937218,-0.0050417418701125,6.44422918806468,0.1966936123580307,0.117067031037218,0.9256784949539876,0.3,0.9615359929415564,0.0,0.9546541783711736,0.177739
2026-07-25T12:30:20,run_1784996647,run_1784996647,10.42.0.210,23,1,1,1,1,1,1,1,0.8655321390082878,0.91608571662287,2.457316375071425,0.1951667407940649,0.1894352409293283,0.9941103107389968,0.7,0.9896488112301328,0.0,0.985397512853138,0.197496
2026-07-25T12:30:26,run_1784996647,run_1784996647,10.42.0.210,23,1,1,1,1,1,1,1,0.4601384077616473,0.4478376536523713,5.02885338501758,0.196796779355596,0.1207741651497297,0.8784004988697482,0.5,0.8787428916351872,0.0,0.8159151198921225,0.16395
2026-07-25T12:30:34,run_1784996647,run_1784996647,10.42.0.210,25,1,1,1,1,1,1,1,0.8093351246121997,0.965678966372824,1.7734187796662246,0.1974111961410957,0.1893733407307891,0.9976111108563778,0.7,0.9682896505197612,0.0,0.97379703068525,0.204093
2026-07-25T12:30:41,run_1784996647,run_1784996647,10.42.0.210,25,1,1,1,1,1,1,1,0.4423648694660352,0.5998565771971326,4.510390664162759,0.2007721476617773,0.1218585649241378,0.8856015552998033,0.3,0.7557976296033433,0.0,0.6703954205901034,0.149225
2026-07-25T12:30:47,run_1784996647,run_1784996647,10.42.0.210,26,1,1,1,1,1,1,1,0.8210200996713782,0.9914771727440292,1.2086031168667342,0.2020330776320193,0.2021293668297469,0.9917695661942384,0.6,0.9567852664801776,0.0,0.9306140049415644,0.213921
2026-07-25T12:30:55,run_1784996647,run_1784996647,10.42.0.210,28,1,1,1,1,1,1,1,0.4617791406523503,0.592040535346349,4.374568205596792,0.2037915017905205,0.1195132351794876,0.9051895292375272,0.2,0.7092451235045241,0.0,0.6300876182564785,0.174729
2026-07-25T12:31:03,run_1784996647,run_1784996647,10.42.0.210,28,1,1,1,1,1,1,1,0.4543292980511375,0.6109277134055067,4.435744026189566,0.2022669228265006,0.1195934761775939,0.8718688816238944,0.5,0.7956272463432719,0.0,0.6889571482122402,0.16211
2026-07-25T12:31:12,run_1784996647,run_1784996647,10.42.0.210,29,1,1,1,1,1,1,1,0.8291145433821867,0.970896684046329,1.5572163236247778,0.2004488910694061,0.1952423965922794,0.9960338020936024,0.3,0.9840813887712578,0.0,0.9801523301648684,0.236018
2026-07-25T12:31:20,run_1784996647,run_1784996647,10.42.0.210,31,1,1,1,1,1,1,1,0.4613409715177442,0.6068866877901232,4.316942774557935,0.2013888570472229,0.1171656128348915,0.8821076329822599,0.2,0.7414186530114917,1.0,0.6424399549234302,0.171815
2026-07-25T12:31:27,run_1784996647,run_1784996647,10.42.0.210,31,1,1,1,1,1,1,1,0.8456364062810373,0.9922343958795996,1.0383861065258957,0.2013177864489002,0.2014301238462491,0.9912697794060332,0.2,0.9633623286186174,0.0,0.9390773163016544,0.205886
2026-07-25T12:31:33,run_1784996647,run_1784996647,10.42.0.210,32,1,1,1,1,1,1,1,0.4363129172769016,0.5982126023736775,4.292644234380012,0.2005153764678371,0.1153980182766067,0.8472990880037415,0.5,0.7843993575978547,1.0,0.6768355984493724,0.152775
2026-07-25T12:31:42,run_1784996647,run_1784996647,10.42.0.210,34,1,1,1,1,1,1,1,0.4524283255562848,0.5941077007738341,4.365486979330257,0.2048392199657944,0.1185274172027529,0.8878964478456438,0.2,0.7246660079499172,0.0,0.6319031547167762,0.175419
2026-07-25T12:31:49,run_1784996647,run_1784996647,10.42.0.210,34,1,1,1,1,1,1,1,0.4372960529801958,0.6145906760057661,4.377784993538043,0.2049630203628727,0.1193069011843571,0.8558596562017121,0.2,0.7848247437534815,1.0,0.685412364803212,0.158092
2026-07-25T12:31:57,run_1784996647,run_1784996647,10.42.0.210,36,1,1,1,1,1,1,1,0.4433359230493002,0.6171835605587075,4.547851338508935,0.2055682667485889,0.1176585218232588,0.8856749184980719,0.2,0.7339016830368619,1.0,0.6539429806508137,0.177145
2026-07-25T12:32:07,run_1784996647,run_1784996647,10.42.0.210,37,1,1,1,1,1,1,1,0.7537305766087653,0.9812708674110404,1.7056151587369313,0.207741651497297,0.2004718170688651,0.9903573246275672,0.4,0.959562343627396,0.0,0.9358383929570429,0.195626
2026-07-25T12:32:14,run_1784996647,run_1784996647,10.42.0.210,38,1,1,1,1,1,1,1,0.8315439360573228,0.9914679513470256,1.1188613084801335,0.2084042128816605,0.2085440614783601,0.9839151187796032,0.4,0.9649919360442256,0.0,0.926695123843757,0.195147
2026-07-25T12:32:22,run_1784996647,run_1784996647,10.42.0.210,39,1,1,1,1,1,1,1,0.4515930968421832,0.622342554346205,4.122234621674672,0.2107816390255533,0.1207122649511905,0.8821970443801498,0.2,0.7300943531476104,1.0,0.6615865614078278,0.175377
2026-07-25T12:32:31,run_1784996647,run_1784996647,10.42.0.210,40,1,1,1,1,1,1,1,0.7614665720303709,0.9910273370210352,1.4418164030914622,0.2122878771900061,0.2124346035865433,0.9850637113524964,0.2,0.9675549024826354,0.0,0.9331141291808948,0.194338
2026-07-25T12:32:40,run_1784996647,run_1784996647,10.42.0.210,41,1,1,1,1,1,1,1,0.4560321274899049,0.5964237995832807,4.126773147719884,0.2131315539700953,0.1207489465503248,0.856494706386725,0.1,0.7180290945393561,1.0,0.6367308128406703,0.173293
2026-07-25T12:32:48,run_1784996647,run_1784996647,10.42.0.210,42,1,1,1,1,1,1,1,0.4423961643049183,0.5796021819275695,4.459479262134528,0.2122534881908176,0.1198892215706143,0.8652799493793932,0.1,0.698469472729539,1.0,0.6226430912606862,0.169835
2026-07-25T12:32:56,run_1784996647,run_1784996647,10.42.0.210,43,1,1,1,1,1,1,1,0.7292970742210081,0.964466541781436,1.9863046532923752,0.2161417376990549,0.2061666353344674,0.9872393887011504,0.3,0.9833879534818024,0.0,0.9749026001154548,0.2185
2026-07-25T12:33:04,run_1784996647,run_1784996647,10.42.0.210,44,1,1,1,1,1,1,1,0.8252742342701813,0.9914770101468128,1.1138472934708616,0.2156992659094973,0.2158964295048442,0.9942318185361292,0.1,0.9733259231806112,0.0,0.941172002633444,0.214589
2026-07-25T12:33:13,run_1784996647,run_1784996647,10.42.0.210,45,1,1,1,1,1,1,1,0.4435677187410285,0.5996957938322128,4.141503705444681,0.2177007056622633,0.1213679485357164,0.8683359851072707,0.2,0.7276268877879827,1.0,0.6372635933397608,0.178317
2026-07-25T12:33:20,run_1784996647,run_1784996647,10.42.0.210,45,1,1,1,1,1,1,1,0.4356482888683034,0.6053773520511396,4.363743016751965,0.216185297098027,0.1235482110842622,0.8480854497851834,0.2,0.7725727364502292,1.0,0.6761175711642462,0.168635
2026-07-25T12:33:29,run_1784996647,run_1784996647,10.42.0.210,47,1,1,1,1,1,1,1,0.4433612980717266,0.5929952395691166,4.502181399121771,0.2156648769103089,0.1209461101456718,0.8704382992576561,0.3,0.7239496261697058,1.0,0.632211724929598,0.172014
2026-07-25T12:33:36,run_1784996647,run_1784996647,10.42.0.210,47,1,1,1,1,1,1,1,0.4192741535923915,0.6201052792340914,4.624157992128772,0.2146928145332495,0.1239402456750102,0.8222019963960329,0.1,0.7671392951061679,0.0,0.6795659209024963,0.157385
2026-07-25T12:33:45,run_1784996647,run_1784996647,10.42.0.210,49,1,1,1,1,1,1,1,0.6957475509657524,0.9790091898439016,2.0620958530536884,0.2111897218159225,0.2061574649346838,0.9942432815358584,0.7,0.961020795468249,0.0,0.9343261030642748,0.195482
2026-07-25T12:33:53,run_1784996647,run_1784996647,10.42.0.210,50,1,1,1,1,1,1,1,0.42358031550992,0.6131074430293,4.625546855299799,0.2163182678948888,0.1222964515138037,0.8285479130462693,0.1,0.7274527266832533,0.0,0.6497718830729983,0.179985
2026-07-25T12:34:00,run_1784996647,run_1784996647,10.42.0.210,50,1,1,1,1,1,1,1,0.4210037515143912,0.5966126771112145,4.860623300671808,0.2161898822979187,0.1252905870431421,0.8443668526729423,0.5,0.7690011486801083,1.0,0.6777058886448023,0.14868
2026-07-25T12:34:10,run_1784996647,run_1784996647,10.42.0.210,52,1,1,1,1,1,1,1,0.7659086347666518,0.9809286168092016,1.7740136485414906,0.2164122644926705,0.2104904788324247,0.9932689265588532,0.2,0.9823830555335415,0.0,0.956502925318548,0.196231
2026-07-25T12:34:19,run_1784996647,run_1784996647,10.42.0.210,53,1,1,1,1,1,1,1,0.8126548472028765,0.9766560281717764,1.5282812763317866,0.2191565066279064,0.2148899781285965,0.9943304003338026,0.2,0.9805273009457476,0.0,0.9554796286531936,0.191145
2026-07-25T12:34:27,run_1784996647,run_1784996647,10.42.0.210,53,1,1,1,1,1,1,1,0.4205373438248544,0.5879923949524583,4.507242474300472,0.2205251887956055,0.1274387531924454,0.8549517866231379,0.3,0.7625566698837914,1.0,0.6654647451317807,0.1531
2026-07-25T12:34:35,run_1784996647,run_1784996647,10.42.0.210,55,1,1,1,1,1,1,1,0.4145110519809177,0.5950518814665179,4.625560516700386,0.2181248366522538,0.1263474756181995,0.8481611055833979,0.1,0.7159259456357865,1.0,0.6648682127365352,0.149491
2026-07-25T12:34:44,run_1784996647,run_1784996647,10.42.0.210,56,1,1,1,1,1,1,1,0.7772282100111408,0.9799220185325328,1.6511600149772234,0.2208736639873815,0.2144154099397963,0.9926590949732452,0.3,0.9774464002434272,0.0,0.9506250147589494,0.195257
2026-07-25T12:34:52,run_1784996647,run_1784996647,10.42.0.210,57,1,1,1,1,1,1,1,0.4331082115509726,0.5886841298087846,4.614461835704593,0.2246335278986487,0.1287799241607937,0.8809338218099618,0.2,0.7163062586175055,1.0,0.6294724853087794,0.172267
2026-07-25T12:35:00,run_1784996647,run_1784996647,10.42.0.210,58,1,1,1,1,1,1,1,0.4187651892320139,0.601897960666674,4.704811922613359,0.2247183540966468,0.1258408110301568,0.8710343752435887,0.1,0.7008425056685683,0.0,0.6436652279847602,0.173206
2026-07-25T12:35:09,run_1784996647,run_1784996647,10.42.0.210,59,1,1,1,1,1,1,1,0.7949506186250376,0.9790644269404154,1.6184668964340696,0.2277308304255524,0.2171000444764389,0.9887387490657656,0.3,0.9831647188568766,0.0,0.9551666445128816,0.193332
2026-07-25T12:35:18,run_1784996647,run_1784996647,10.42.0.210,60,1,1,1,1,1,1,1,0.8438838211907217,0.9907397128678,1.1318661489776842,0.2299271411737194,0.2291040977931432,0.9894150660498044,0.2,0.96935428918964,0.0,0.928604744475948,0.198984
2026-07-25T12:35:29,run_1784996647,run_1784996647,10.42.0.210,61,1,1,1,1,1,1,1,0.4343214332118439,0.6076137866608693,4.397364781510065,0.2250966330877194,0.1274112419930947,0.8723067682135602,0.1,0.7158074380580441,1.0,0.6430935668839188,0.174961
2026-07-25T12:35:36,run_1784996647,run_1784996647,10.42.0.210,62,1,1,1,1,1,1,1,0.4249227433172068,0.5891600480774223,4.582662809902949,0.2265295080539036,0.1293393185475921,0.8495412507508265,0.2,0.7659689630532515,0.0,0.6718369905129742,0.156899
