timestamp,experiment_id,run_id,client_ip,fl_round,targeted,selected_for_attack,modified,reconstruction_valid,finite_values_valid,wire_compatible,update_space_used,projected_to_genuine_norm_ratio,cosine_genuine_to_projected_update,distance_genuine_to_projected_update,genuine_update_near_zero_fraction,projected_update_near_zero_fraction,envelope_coordinate_containment_fraction,envelope_norm_containment_fraction,envelope_mean_direction_cosine,envelope_global_norm_contained,envelope_global_direction_cosine,rewrite_processing_duration_s
2026-07-26T02:08:24,exp_1785045729,exp_1785045729,10.42.0.210,21.0,1,1,1,1,1,1,1,0.180877824519536,-0.0272464820204185,8.147578993552877,0.2274603036319368,0.1498741362629704,0.0,0.0,-0.9999999999991874,0.0,-0.9999999999991874,0.322833
2026-07-26T02:08:33,exp_1785045729,exp_1785045729,10.42.0.210,22.0,1,1,1,1,1,1,1,0.3544635412549654,0.0001618654497297,8.558141824869928,0.2277973158239833,0.1448418793817316,0.0,0.0,-0.9999999999994402,0.0,-0.9999999999994402,0.292733
2026-07-26T02:08:41,exp_1785045729,exp_1785045729,10.42.0.210,23.0,1,1,1,1,1,1,1,0.1792764122014204,-0.0675352925811307,8.205916918372923,0.2267083308496834,0.1628800557560306,0.0,0.0,-0.9999999999994236,0.0,-0.9999999999994236,0.198738
2026-07-26T02:08:49,exp_1785045729,exp_1785045729,10.42.0.210,24.0,1,1,1,1,1,1,1,0.1443123889972291,-0.1879144784108358,8.61790077494279,0.2299500671731784,0.1637283177360117,0.0,0.0,-0.9999999999993346,0.0,-0.9999999999993346,0.194263
2026-07-26T02:08:57,exp_1785045729,exp_1785045729,10.42.0.210,25.0,1,1,1,1,1,1,1,0.1883816825798754,-0.1259402483526944,8.758973054973541,0.2290513679943877,0.1617864855818389,0.0,0.0,-0.9999999999994152,0.0,-0.9999999999994152,0.213538
2026-07-26T02:09:06,exp_1785045729,exp_1785045729,10.42.0.210,26.0,1,1,1,1,1,1,1,0.3083006189601484,-0.036877196235574,8.87856389879155,0.2271553878391328,0.1497549210657838,0.0,0.0,-0.9999999999993952,0.0,-0.9999999999993952,0.326367
2026-07-26T02:09:14,exp_1785045729,exp_1785045729,10.42.0.210,27.0,1,1,1,1,1,1,1,0.1260177680931339,-0.0858969655214435,8.790048220994612,0.2216600257688234,0.1642556157235674,0.0,0.0,-0.9999999999993244,0.0,-0.9999999999993244,0.196334
2026-07-26T02:09:22,exp_1785045729,exp_1785045729,10.42.0.210,28.0,1,1,1,1,1,1,1,0.2837942324524846,-0.0121629189774214,9.016094187385155,0.227194362038213,0.1507499094423021,0.0,0.0,-0.9999999999994286,0.0,-0.9999999999994286,0.322632
2026-07-26T02:09:30,exp_1785045729,exp_1785045729,10.42.0.210,29.0,1,1,1,1,1,1,1,0.1759947321570879,-0.0751721540020701,9.15219567849724,0.2315067425364408,0.1620088677765907,0.0,0.0,-0.9999999999994452,0.0,-0.9999999999994452,0.200329
2026-07-26T02:09:40,exp_1785045729,exp_1785045729,10.42.0.210,30.0,1,1,1,1,1,1,1,0.3017549227380589,0.0149563121461273,9.315006930298471,0.2298469001756131,0.1462632913481863,0.0,0.0,-0.999999999999504,0.0,-0.999999999999504,0.337158
2026-07-26T02:09:48,exp_1785045729,exp_1785045729,10.42.0.210,31.0,1,1,1,1,1,1,1,0.2645351280879817,-0.0358522252989587,9.258087175655117,0.2283796362102405,0.1466920075380686,0.0,0.0,-0.99999999999935,0.0,-0.99999999999935,0.321881
2026-07-26T02:09:56,exp_1785045729,exp_1785045729,10.42.0.210,32.0,1,1,1,1,1,1,1,0.229493140196771,0.0101694442996371,9.446622996765056,0.2241314485104978,0.1455778039643638,0.0,0.0,-0.999999999999402,0.0,-0.999999999999402,0.30978
2026-07-26T02:10:05,exp_1785045729,exp_1785045729,10.42.0.210,33.0,1,1,1,1,1,1,1,0.1509269211185932,-0.0941695260727525,9.556134782702774,0.2267450124488177,0.1613027469932551,0.0,0.0,-0.9999999999994352,0.0,-0.9999999999994352,0.212122
2026-07-26T02:10:16,exp_1785045729,exp_1785045729,10.42.0.210,34.0,1,1,1,1,1,1,1,0.2766895103463506,-0.0280556610370266,10.006497215691152,0.2277445860252277,0.1490235816830434,0.0,0.0,-0.99999999999948,0.0,-0.99999999999948,0.317837
2026-07-26T02:10:28,exp_1785045729,exp_1785045729,10.42.0.210,35.0,1,1,1,1,1,1,1,0.2303180590943729,-0.1147017206022483,9.845979832310524,0.2256193458753834,0.1449794353784853,0.0,0.0,-0.9999999999992528,0.0,-0.9999999999992528,0.316655
2026-07-26T02:10:38,exp_1785045729,exp_1785045729,10.42.0.210,36.0,1,1,1,1,1,1,1,0.2876333734667851,-0.1017733272808086,10.132580226933037,0.2323618823162595,0.1448350015818939,0.0,0.0,-0.9999999999994884,0.0,-0.9999999999994884,0.31884
2026-07-26T02:10:50,exp_1785045729,exp_1785045729,10.42.0.210,37.0,1,1,1,1,1,1,1,0.2462119669535227,-0.0057152603208863,9.86403977338807,0.2270292948421086,0.1449771427785394,0.0,0.0,-0.9999999999994208,0.0,-0.9999999999994208,0.308804
2026-07-26T02:11:00,exp_1785045729,exp_1785045729,10.42.0.210,38.0,1,1,1,1,1,1,1,0.1135902929983849,-0.1149069706962003,9.83225589738605,0.2264607300555267,0.163068048951594,0.0,0.0,-0.9999999999993424,0.0,-0.9999999999993424,0.19657
2026-07-26T02:11:09,exp_1785045729,exp_1785045729,10.42.0.210,39.0,1,1,1,1,1,1,1,0.2147774775537254,-0.0064395506733097,9.996905283926314,0.2280082350190056,0.1475081731188071,0.0,0.0,-0.9999999999993712,0.0,-0.9999999999993712,0.310826
2026-07-26T02:11:17,exp_1785045729,exp_1785045729,10.42.0.210,40.0,1,1,1,1,1,1,1,0.1466349493408955,-0.123371346300266,9.81776775842481,0.2311009523460175,0.1605484816110558,0.0,0.0,-0.9999999999993976,0.0,-0.9999999999993976,0.210432
2026-07-26T02:11:28,exp_1785045729,exp_1785045729,10.42.0.210,41.0,1,1,1,1,1,1,1,0.2099121941774686,-0.0392724755736214,9.823134316209732,0.2378664147863526,0.1474737841196187,0.0,0.0,-0.9999999999992486,0.0,-0.9999999999992486,0.310496
2026-07-26T02:11:37,exp_1785045729,exp_1785045729,10.42.0.210,42.0,1,1,1,1,1,1,1,0.2264463731207187,-0.0388844928611223,10.109886489355237,0.234069869275951,0.1437093350084597,0.0,0.0,-0.999999999999442,0.0,-0.999999999999442,0.317627
2026-07-26T02:11:45,exp_1785045729,exp_1785045729,10.42.0.210,43.0,1,1,1,1,1,1,1,0.2743265946433161,-0.0271842831880999,9.92609568550145,0.2339208502794679,0.1455984373638768,0.0,0.0,-0.9999999999994325,0.0,-0.9999999999994325,0.319608
2026-07-26T02:11:55,exp_1785045729,exp_1785045729,10.42.0.210,44.0,1,1,1,1,1,1,1,0.2927686997426162,-0.0209831442730687,10.002606234149264,0.2375660841934404,0.145768089759873,0.0,0.0,-0.9999999999993964,0.0,-0.9999999999993964,0.320107
2026-07-26T02:12:05,exp_1785045729,exp_1785045729,10.42.0.210,45.0,1,1,1,1,1,1,1,0.1437426174982648,-0.0455207619447285,9.66917181947441,0.2374537467960915,0.1635105207411517,0.0,0.0,-0.9999999999994992,0.0,-0.9999999999994992,0.191513
2026-07-26T02:12:14,exp_1785045729,exp_1785045729,10.42.0.210,46.0,1,1,1,1,1,1,1,0.2718442778861231,0.0477931008756934,10.095758233137058,0.2335379860885035,0.1449817279784312,0.0,0.0,-0.9999999999994538,0.0,-0.9999999999994538,0.254494
2026-07-26T02:12:22,exp_1785045729,exp_1785045729,10.42.0.210,47.0,1,1,1,1,1,1,1,0.2803751710369029,0.0375827321022725,9.83340959797953,0.2342693254712439,0.1449817279784312,0.0,0.0,-0.9999999999994538,0.0,-0.9999999999994538,0.301651
2026-07-26T02:12:31,exp_1785045729,exp_1785045729,10.42.0.210,48.0,1,1,1,1,1,1,1,0.1692614810209765,-0.0745041247612975,9.958409885078153,0.2307455993544038,0.1445851081877914,0.0,0.0,-0.9999999999991864,0.0,-0.9999999999991864,0.268789
2026-07-26T02:12:42,exp_1785045729,exp_1785045729,10.42.0.210,49.0,1,1,1,1,1,1,1,0.284512462162366,-0.0294102326394597,9.98443596654675,0.2356861522378068,0.1445598895883866,0.0,0.0,-0.9999999999994942,0.0,-0.9999999999994942,0.244674
2026-07-26T02:12:52,exp_1785045729,exp_1785045729,10.42.0.210,50.0,1,1,1,1,1,1,1,0.1908801041030055,-0.0263005856615485,9.80704666355846,0.2328593765045187,0.1468158079351469,0.0,0.0,-0.9999999999992356,0.0,-0.9999999999992356,0.281751
2026-07-26T02:13:02,exp_1785045729,exp_1785045729,10.42.0.210,51.0,1,1,1,1,1,1,1,0.2458008502325678,-0.0589515642875781,10.006270510642471,0.2388728661626003,0.1476296809159395,0.0,0.0,-0.9999999999993986,0.0,-0.9999999999993986,0.250898
2026-07-26T02:13:11,exp_1785045729,exp_1785045729,10.42.0.210,52.0,1,1,1,1,1,1,1,0.2051479093027027,-0.0364507317994993,9.9296280043226,0.2336961754847702,0.1484114574974896,0.0,0.0,-0.9999999999993916,0.0,-0.9999999999993916,0.250076
2026-07-26T02:13:19,exp_1785045729,exp_1785045729,10.42.0.210,53.0,1,1,1,1,1,1,1,0.2638621642728114,0.0240885552953481,9.953276600489898,0.2362730578239558,0.148989192683855,0.0,0.0,-0.9999999999993944,0.0,-0.9999999999993944,0.268838
2026-07-26T02:13:28,exp_1785045729,exp_1785045729,10.42.0.210,54.0,1,1,1,1,1,1,1,0.2755352525609361,-0.0518506257034569,10.096632769609098,0.2386275579683896,0.1496998986670824,0.0,0.0,-0.9999999999994064,0.0,-0.9999999999994064,0.278256
2026-07-26T02:13:38,exp_1785045729,exp_1785045729,10.42.0.210,55.0,1,1,1,1,1,1,1,0.2206591214765422,0.015411500176758,9.98542665571942,0.2333110186938599,0.146682837138285,0.0,0.0,-0.9999999999993536,0.0,-0.9999999999993536,0.298333
2026-07-26T02:13:47,exp_1785045729,exp_1785045729,10.42.0.210,56.0,1,1,1,1,1,1,1,0.2695808222756782,-0.0487371720047892,10.073986228776295,0.2311101227458011,0.1483999944977601,0.0,0.0,-0.999999999999451,0.0,-0.999999999999451,0.273742
2026-07-26T02:13:57,exp_1785045729,exp_1785045729,10.42.0.210,57.0,1,1,1,1,1,1,1,0.2565609417992633,-0.003029276006346,10.068472350109388,0.2328502061047351,0.149491272072006,0.0,0.0,-0.9999999999993868,0.0,-0.9999999999993868,0.283733
2026-07-26T02:14:05,exp_1785045729,exp_1785045729,10.42.0.210,58.0,1,1,1,1,1,1,1,0.1571905882920283,-0.0371537960662947,9.823678378053838,0.2348791570568519,0.1642074711247036,0.0,0.0,-0.9999999999994712,0.0,-0.9999999999994712,0.16375
2026-07-26T02:14:14,exp_1785045729,exp_1785045729,10.42.0.210,59.0,1,1,1,1,1,1,1,0.247290163132861,0.0513174287401713,9.770695040974196,0.228934445397147,0.1483105830998702,0.0,0.0,-0.9999999999994068,0.0,-0.9999999999994068,0.261438
2026-07-26T02:14:26,exp_1785045729,exp_1785045729,10.42.0.210,60.0,1,1,1,1,1,1,1,0.2237275709216218,-0.0696570427833272,9.908412782139496,0.232309152517504,0.1508209800406248,0.0,0.0,-0.9999999999992888,0.0,-0.9999999999992888,0.258412
2026-07-26T02:14:34,exp_1785045729,exp_1785045729,10.42.0.210,61.0,1,1,1,1,1,1,1,0.2174510498278049,-0.0252788412091155,9.815788618536551,0.2331482440977014,0.1511556996327255,0.0,0.0,-0.9999999999993252,0.0,-0.9999999999993252,0.281805
2026-07-26T02:14:42,exp_1785045729,exp_1785045729,10.42.0.210,62.0,1,1,1,1,1,1,1,0.1609533828779692,-0.0559280800111769,9.874164795469758,0.2315067425364408,0.1651864113016007,0.0,0.0,-0.9999999999994764,0.0,-0.9999999999994764,0.179297
2026-07-26T02:14:51,exp_1785045729,exp_1785045729,10.42.0.210,63.0,1,1,1,1,1,1,1,0.0850498790797946,-0.1415002061006605,10.155469010140504,0.2294158913857849,0.1668210350630235,0.0,0.0,-0.9999999999991748,0.0,-0.9999999999991748,0.18228
2026-07-26T02:15:01,exp_1785045729,exp_1785045729,10.42.0.210,64.0,1,1,1,1,1,1,1,0.1333562002162956,-0.035956229978687,9.836224512223488,0.2372107312018267,0.1670594654573966,0.0,0.0,-0.9999999999994268,0.0,-0.9999999999994268,0.175879
2026-07-26T02:15:11,exp_1785045729,exp_1785045729,10.42.0.210,65.0,1,1,1,1,1,1,1,0.1984666832710719,-0.0563632629378589,9.976717658859032,0.2343656146689715,0.1521942474082157,0.0,0.0,-0.9999999999992693,0.0,-0.9999999999992693,0.28839
2026-07-26T02:15:23,exp_1785045729,exp_1785045729,10.42.0.210,66.0,1,1,1,1,1,1,1,0.3009380243404255,0.0310928278005019,9.936076556485116,0.2342372290720014,0.1511052624339158,0.0,0.0,-0.9999999999995018,0.0,-0.9999999999995018,0.262051
2026-07-26T02:15:32,exp_1785045729,exp_1785045729,10.42.0.210,67.0,1,1,1,1,1,1,1,0.2648909352781943,-0.0100547918083566,10.005104255920058,0.2324329529145823,0.1509768768369457,0.0,0.0,-0.9999999999994504,0.0,-0.9999999999994504,0.265431
2026-07-26T02:15:42,exp_1785045729,exp_1785045729,10.42.0.210,68.0,1,1,1,1,1,1,1,0.2302174181249105,-0.059001054402802,9.84968704074011,0.2349227164558238,0.1511419440330501,0.0,0.0,-0.9999999999994306,0.0,-0.9999999999994306,0.29998
2026-07-26T02:15:50,exp_1785045729,exp_1785045729,10.42.0.210,69.0,1,1,1,1,1,1,1,0.1739341443820261,-0.0370614490487019,9.6668824560276,0.2394574791488035,0.1499085252621588,0.0,0.0,-0.9999999999992326,0.0,-0.9999999999992326,0.295525
2026-07-26T02:16:00,exp_1785045729,exp_1785045729,10.42.0.210,70.0,1,1,1,1,1,1,1,0.1468913557318986,-0.0531293337554448,9.547317646142414,0.241078347310551,0.1658031206870463,0.0,0.0,-0.9999999999993916,0.0,-0.9999999999993916,0.173993
2026-07-26T02:16:10,exp_1785045729,exp_1785045729,10.42.0.210,71.0,1,1,1,1,1,1,1,0.2232718845071946,-0.0251669641462318,9.936605568323827,0.2418945128912895,0.1501515408564236,0.0,0.0,-0.999999999999416,0.0,-0.999999999999416,0.249906
2026-07-26T02:16:20,exp_1785045729,exp_1785045729,10.42.0.210,72.0,1,1,1,1,1,1,1,0.2459063978631763,-0.0630920261416581,9.809072219670174,0.2411035659099558,0.150316608052528,0.0,0.0,-0.9999999999994196,0.0,-0.9999999999994196,0.278476
2026-07-26T02:16:29,exp_1785045729,exp_1785045729,10.42.0.210,73.0,1,1,1,1,1,1,1,0.1393713497277159,-0.0356386055972787,9.625482589264603,0.2391823671552961,0.1704387577776453,0.0,0.0,-0.999999999999524,0.0,-0.999999999999524,0.182008
2026-07-26T02:16:37,exp_1785045729,exp_1785045729,10.42.0.210,74.0,1,1,1,1,1,1,1,0.2317805142133255,0.0054804064886727,9.716439980724974,0.2363624692218457,0.1545372845529201,0.0,0.0,-0.99999999999939,0.0,-0.99999999999939,0.31378
2026-07-26T02:16:47,exp_1785045729,exp_1785045729,10.42.0.210,75.0,1,1,1,1,1,1,1,0.1341252642292383,-0.0636474419278992,9.384548765665135,0.2430476906640745,0.170794110769259,0.0,0.0,-0.9999999999994984,0.0,-0.9999999999994984,0.216391
2026-07-26T02:16:55,exp_1785045729,exp_1785045729,10.42.0.210,76.0,1,1,1,1,1,1,1,0.2734588325978582,-0.011603354576641,9.528621363723504,0.2458744663973626,0.1537646783711536,0.0,0.0,-0.9999999999994812,0.0,-0.9999999999994812,0.317887
2026-07-26T02:17:05,exp_1785045729,exp_1785045729,10.42.0.210,77.0,1,1,1,1,1,1,1,0.1326986817876521,-0.0468483413348052,9.507399668307189,0.2444874434300963,0.1696569811960952,0.0,0.0,-0.9999999999994336,0.0,-0.9999999999994336,0.183444
2026-07-26T02:17:14,exp_1785045729,exp_1785045729,10.42.0.210,78.0,1,1,1,1,1,1,1,0.2676848874948773,-0.0128479576096718,9.670109235534063,0.2427129710719738,0.1509241470381901,0.0,0.0,-0.9999999999994116,0.0,-0.9999999999994116,0.291376
2026-07-26T02:17:25,exp_1785045729,exp_1785045729,10.42.0.210,79.0,1,1,1,1,1,1,1,0.2711937105094447,0.0276641277733435,9.45611387201654,0.2424126404790617,0.1509241470381901,0.0,0.0,-0.9999999999994116,0.0,-0.9999999999994116,0.309041
2026-07-26T02:17:33,exp_1785045729,exp_1785045729,10.42.0.210,80.0,1,1,1,1,1,1,1,0.2248343304514421,-0.0330791737606745,9.589136589856412,0.248171651543149,0.1555253951296006,0.0,0.0,-0.9999999999993407,0.0,-0.9999999999993407,0.27877
2026-07-26T02:17:42,exp_1785045729,exp_1785045729,10.42.0.210,81.0,1,1,1,1,1,1,1,0.1128763256890662,-0.0945553807837357,9.425840394314635,0.2473188043632762,0.1691021720091887,0.0,0.0,-0.9999999999994608,0.0,-0.9999999999994608,0.171369
2026-07-26T02:17:49,exp_1785045729,exp_1785045729,10.42.0.210,82.0,1,1,1,1,1,1,1,0.0957793464788185,-0.1675791636525133,9.684634469989726,0.2483917411379549,0.1684166846253662,0.0,0.0,-0.99999999999919,0.0,-0.99999999999919,0.174297
2026-07-26T02:17:58,exp_1785045729,exp_1785045729,10.42.0.210,83.0,1,1,1,1,1,1,1,0.2341349270166162,-0.0009058366676738,9.4490955498498,0.2493385849156094,0.1526390117977193,0.0,0.0,-0.9999999999993624,0.0,-0.9999999999993624,0.32736
2026-07-26T02:18:06,exp_1785045729,exp_1785045729,10.42.0.210,83.0,1,1,1,1,1,1,1,0.1751807416347418,-0.0497518664846885,9.65390128471765,0.2464017643849183,0.1530195833887378,0.0,0.0,-0.9999999999992284,0.0,-0.9999999999992284,0.320196
2026-07-26T02:18:14,exp_1785045729,exp_1785045729,10.42.0.210,85.0,1,1,1,1,1,1,1,0.2730846186306915,-0.0746191163413897,9.758865212493967,0.2544556679948462,0.152079617410921,0.0,0.0,-0.9999999999995148,0.0,-0.9999999999995148,0.322044
2026-07-26T02:18:21,exp_1785045729,exp_1785045729,10.42.0.210,86.0,1,1,1,1,1,1,1,0.2768876730075297,-0.0439997469353601,9.562939104365531,0.249693937907223,0.152079617410921,0.0,0.0,-0.9999999999995148,0.0,-0.9999999999995148,0.365188
2026-07-26T02:18:30,exp_1785045729,exp_1785045729,10.42.0.210,87.0,1,1,1,1,1,1,1,0.1289993708322603,-0.0947725095129337,9.54170676641576,0.2463513271861086,0.1693887470024255,0.0,0.0,-0.9999999999994024,0.0,-0.9999999999994024,0.186546
