timestamp,experiment_id,run_id,client_ip,fl_round,targeted,selected_for_attack,modified,reconstruction_valid,finite_values_valid,wire_compatible,update_space_used,projected_to_genuine_norm_ratio,cosine_genuine_to_projected_update,distance_genuine_to_projected_update,genuine_update_near_zero_fraction,projected_update_near_zero_fraction,envelope_coordinate_containment_fraction,envelope_norm_containment_fraction,envelope_mean_direction_cosine,envelope_global_norm_contained,envelope_global_direction_cosine,rewrite_processing_duration_s
2026-07-26T00:44:14,exp_1785040408,run_1785040408,10.42.0.210,21,1,1,1,1,1,1,1,0.4006292340065971,-0.1652639273401561,8.351766462288042,0.214225124144287,0.1222414291151022,0.9325700503913468,0.7,0.989053318090784,1.0,0.9876266592144554,0.192487
2026-07-26T00:44:24,exp_1785040408,run_1785040408,10.42.0.210,22,1,1,1,1,1,1,1,0.3721749923845767,-0.3540033417219563,9.004224882434558,0.2199038942102681,0.1188437959952864,0.9464838394629814,0.6,0.9704815193599506,1.0,0.963671224237314,0.209299
2026-07-26T00:44:33,exp_1785040408,run_1785040408,10.42.0.210,23,1,1,1,1,1,1,1,0.3820918001804639,-0.4798064295586803,9.8183757941679,0.2181133736525244,0.1226105377063913,0.9332280265758186,0.5,0.9298939712539044,1.0,0.92185033383294,0.205771
2026-07-26T00:44:42,exp_1785040408,run_1785040408,10.42.0.210,24,1,1,1,1,1,1,1,0.7487646382373897,0.8564685929777696,4.542654858930536,0.2197892642129733,0.2056416299468575,0.9924848573773574,1.0,1.0000070681629454,0.0,0.9877886733126297,0.324936
2026-07-26T00:44:51,exp_1785040408,run_1785040408,10.42.0.210,25,1,1,1,1,1,1,1,0.3977644615360957,-0.3732796350457925,10.313029530578405,0.2201835914036672,0.1238737602765792,0.91744576854828,0.7,0.9315040736918128,0.0,0.9244728367235964,0.232425
2026-07-26T00:45:02,exp_1785040408,run_1785040408,10.42.0.210,26,1,1,1,1,1,1,1,0.3853098098448057,-0.417514084826496,10.87366996806205,0.2282650062129458,0.122963598098059,0.9142361286240274,0.7,0.9354292173505496,0.0,0.9287344782549516,0.208203
2026-07-26T00:45:09,exp_1785040408,run_1785040408,10.42.0.210,27,1,1,1,1,1,1,1,0.3826880381494738,-0.1793767986508943,10.76467862595092,0.2276987340263098,0.1235023590853443,0.8860623678889281,0.6,0.9696914920902838,1.0,0.9704047519796454,0.223365
2026-07-26T00:45:18,exp_1785040408,run_1785040408,10.42.0.210,28,1,1,1,1,1,1,1,0.803017918628395,0.8926115216975554,4.367453066901613,0.2369264488085358,0.2036149715946866,0.9680640827536876,0.6,1.000005598095602,1.0,0.9891016584163684,0.2836
2026-07-26T00:45:29,exp_1785040408,run_1785040408,10.42.0.210,29,1,1,1,1,1,1,1,0.3407562341690043,-0.4237454433938342,10.68649055608207,0.2346774082616131,0.2381461119797517,0.950213899574952,0.8,0.6629734393247023,1.0,0.5058580495309672,0.249252
2026-07-26T00:45:38,exp_1785040408,run_1785040408,10.42.0.210,30,1,1,1,1,1,1,1,0.9507253163390474,0.9034366340797144,4.068488061585435,0.224998051290046,0.2116390714053179,0.9866960425139734,1.0,1.0000042710462218,0.0,0.9990809258482176,0.292687
2026-07-26T00:45:46,exp_1785040408,run_1785040408,10.42.0.210,31,1,1,1,1,1,1,1,0.3834078518119145,-0.4002495083070059,10.878606178923514,0.2282581284131081,0.1292590775494857,0.862586144442967,0.5,0.9160882303101988,1.0,0.9276988629237484,0.214932
2026-07-26T00:45:53,exp_1785040408,run_1785040408,10.42.0.210,32,1,1,1,1,1,1,1,0.382377437798084,-0.4316262080480132,11.429995504145795,0.2275726410292856,0.1287409499617136,0.8499332853415744,0.4,0.9201031728147362,1.0,0.9308280135706042,0.207547
2026-07-26T00:46:04,exp_1785040408,run_1785040408,10.42.0.210,33,1,1,1,1,1,1,1,0.3248059156444743,-0.4025183410100422,10.994236425198253,0.2332307776957536,0.1318290820888336,0.8980572508058489,0.6,0.9342308211703318,0.0,0.9271259890456508,0.205525
2026-07-26T00:46:13,exp_1785040408,run_1785040408,10.42.0.210,34,1,1,1,1,1,1,1,0.3597926323435561,-0.357664057128457,11.45295096192718,0.2239938925137441,0.1270742298010481,0.8535372524565208,0.4,0.9359928281582528,0.0,0.9243462239600172,0.199831
2026-07-26T00:46:21,exp_1785040408,run_1785040408,10.42.0.210,35,1,1,1,1,1,1,1,0.3123313601026709,-0.3255162906555217,11.008712608027054,0.2320042367247,0.1303182587244891,0.8913766145635119,0.6,0.9264550740689096,0.0,0.9215560873013212,0.202396
2026-07-26T00:46:29,exp_1785040408,run_1785040408,10.42.0.210,36,1,1,1,1,1,1,1,0.961468966149888,0.9094964041221948,4.0634463979779625,0.244732751624307,0.2129000013755599,0.9947018015250376,1.0,1.0000052751880686,0.0,0.999226405711528,0.296109
