timestamp,experiment_id,run_id,client_ip,fl_round,targeted,selected_for_attack,modified,reconstruction_valid,finite_values_valid,wire_compatible,update_space_used,projected_to_genuine_norm_ratio,cosine_genuine_to_projected_update,distance_genuine_to_projected_update,genuine_update_near_zero_fraction,projected_update_near_zero_fraction,envelope_coordinate_containment_fraction,envelope_norm_containment_fraction,envelope_mean_direction_cosine,envelope_global_norm_contained,envelope_global_direction_cosine,rewrite_processing_duration_s
2026-07-25T21:13:48,exp_1785027685,run_1785027685,10.42.0.210,21.0,1,1,1,1,1,1,1,1.111733231482456,0.93293788500584,3.193346092439308,0.2582751395047067,4.5851998917892825e-06,0.712748689779131,0.7,0.9973841928867212,1.0,0.9936917046133844,0.223651
2026-07-25T21:13:56,exp_1785027685,run_1785027685,10.42.0.210,22.0,1,1,1,1,1,1,1,0.3738167473834841,0.141286393103921,7.677277962677942,0.263208814588272,1.1462999729473206e-05,0.695251566992063,0.4,0.9674268950283726,0.0,0.9587969510506948,0.191216
2026-07-25T21:14:06,exp_1785027685,run_1785027685,10.42.0.210,23.0,1,1,1,1,1,1,1,0.4051866625511006,0.3007420751951893,7.324478577624287,0.26272966119958,2.2925999458946413e-06,0.6499795958604815,0.4,0.9216238584720934,0.0,0.9092477263449428,0.180736
2026-07-25T21:14:15,exp_1785027685,run_1785027685,10.42.0.210,24.0,1,1,1,1,1,1,1,1.0601962508904934,0.9361527434726408,2.867251366936114,0.2616727726245225,2.2925999458946413e-06,0.6057782689036328,0.7,0.9662997564126512,0.0,0.96362144673624,0.195399
2026-07-25T21:14:22,exp_1785027685,run_1785027685,10.42.0.210,24.0,1,1,1,1,1,1,1,0.4589165456367568,0.4039418293371923,7.020315363974308,0.258506692099242,2.2925999458946413e-06,0.6017295373991829,0.2,0.886543717109405,0.0,0.841408905991954,0.198647
2026-07-25T21:14:28,exp_1785027685,run_1785027685,10.42.0.210,25.0,1,1,1,1,1,1,1,0.4236229833733262,0.375798298278464,6.9648891688948815,0.2613701494316645,6.877799837683924e-06,0.5840329584168222,0.3,0.748594464744345,0.0,0.8354770127950691,0.188708
2026-07-25T21:14:39,exp_1785027685,run_1785027685,10.42.0.210,27.0,1,1,1,1,1,1,1,1.0780814283768922,0.933789083958922,2.92506158419193,0.262358260008345,0.0,0.5367985217315548,0.7,0.948691277629645,0.0,0.944238752160218,0.20025
2026-07-25T21:14:47,exp_1785027685,run_1785027685,10.42.0.210,28.0,1,1,1,1,1,1,1,0.3984897071225833,0.2362221729527013,7.320974987277921,0.2649764091465567,4.5851998917892825e-06,0.6457107747612257,0.3,0.9326435436851386,0.0,0.9209682393121216,0.223379
2026-07-25T21:14:55,exp_1785027685,run_1785027685,10.42.0.210,29.0,1,1,1,1,1,1,1,0.4609527781116896,0.3673678555490108,6.714128800692902,0.275045508108926,6.877799837683924e-06,0.6029950525693167,0.2,0.8771820855674927,0.0,0.8366301187963404,0.200351
2026-07-25T21:15:02,exp_1785027685,run_1785027685,10.42.0.210,29.0,1,1,1,1,1,1,1,1.1380164554117829,0.9319691292596708,3.000599115912918,0.2759442072877167,2.2925999458946413e-06,0.5198309895319887,0.7,0.951777331314554,0.0,0.9425125722166596,0.1981
