timestamp,experiment_id,run_id,client_ip,fl_round,targeted,selected_for_attack,modified,reconstruction_valid,finite_values_valid,wire_compatible,update_space_used,projected_to_genuine_norm_ratio,cosine_genuine_to_projected_update,distance_genuine_to_projected_update,genuine_update_near_zero_fraction,projected_update_near_zero_fraction,envelope_coordinate_containment_fraction,envelope_norm_containment_fraction,envelope_mean_direction_cosine,envelope_global_norm_contained,envelope_global_direction_cosine,rewrite_processing_duration_s
2026-07-25T14:06:56,exp_1785002525,run_1785002525,10.42.0.210,20,1,1,1,1,1,1,1,0.1484608586604635,-0.2013589159260104,6.187811273017929,0.2016754320404598,0.1587304498539614,0.0,0.0,0.999999999999416,0.0,0.999999999999416,0.268648
2026-07-25T14:07:04,exp_1785002525,run_1785002525,10.42.0.210,22,1,1,1,1,1,1,1,0.0093591997991757,0.1519230070350162,5.777623486443203,0.2026635426171404,0.1445965711875209,0.0,0.0,-0.9999999999815332,0.0,-0.9999999999815332,0.29001
2026-07-25T14:07:11,exp_1785002525,run_1785002525,10.42.0.210,23,1,1,1,1,1,1,1,0.101303824056759,0.0529471031747046,5.894745332713671,0.2032733742027483,0.1419211070506618,0.0,0.0,-0.99999999999806,0.0,-0.99999999999806,0.313295
2026-07-25T14:07:18,exp_1785002525,run_1785002525,10.42.0.210,24,1,1,1,1,1,1,1,0.0291915455349184,-0.0229273113860098,5.957200787005455,0.2028607062124873,0.1634738391420174,0.0,0.0,0.9999999999963518,0.0,0.9999999999963518,0.191027
2026-07-25T14:07:25,exp_1785002525,run_1785002525,10.42.0.210,25,1,1,1,1,1,1,1,0.2460499058996595,0.0407176028596405,6.221197050110417,0.2038235981897631,0.1464489919438037,0.0,0.0,-0.999999999999069,0.0,-0.999999999999069,0.320145
2026-07-25T14:07:33,exp_1785002525,run_1785002525,10.42.0.210,26,1,1,1,1,1,1,1,0.0351963479803071,0.0183342083079474,6.095255618104282,0.2031587442054536,0.1644802905182651,0.0,0.0,-0.9999999999969544,0.0,-0.9999999999969544,0.197506
2026-07-25T14:07:42,exp_1785002525,run_1785002525,10.42.0.210,27,1,1,1,1,1,1,1,0.1767858105778389,0.0222779814257189,6.2003560246456,0.2054490515514024,0.1505825496462518,0.0,0.0,-0.9999999999993826,0.0,-0.9999999999993826,0.265605
2026-07-25T14:07:49,exp_1785002525,run_1785002525,10.42.0.210,28,1,1,1,1,1,1,1,0.0147258256751703,0.0006161028297634,6.228524968770769,0.2095894870536881,0.1696478107963116,0.0,0.0,-0.9999999999933404,0.0,-0.9999999999933404,0.20286
2026-07-25T14:07:59,exp_1785002525,run_1785002525,10.42.0.210,29,1,1,1,1,1,1,1,0.2319882241892042,0.0282166976981908,6.470121448792939,0.212267243790493,0.1526092079984227,0.0,0.0,-0.9999999999990176,0.0,-0.9999999999990176,0.324083
2026-07-25T14:08:07,exp_1785002525,run_1785002525,10.42.0.210,30,1,1,1,1,1,1,1,0.156696871118099,0.0065518697238054,6.439469969663619,0.2123268513890863,0.1515844158226078,0.0,0.0,-0.9999999999993662,0.0,-0.9999999999993662,0.271338
2026-07-25T14:08:14,exp_1785002525,run_1785002525,10.42.0.210,30,1,1,1,1,1,1,1,0.2261324970533567,0.0203957055360231,6.596161345152311,0.217489786467241,0.150185929855612,0.0,0.0,-0.9999999999990464,0.0,-0.9999999999990464,0.333546
2026-07-25T14:08:23,exp_1785002525,run_1785002525,10.42.0.210,32,1,1,1,1,1,1,1,0.2200294019647493,0.0324721599698126,6.638511126137316,0.2191587992278523,0.1511258958334288,0.0,0.0,-0.9999999999990276,0.0,-0.9999999999990276,0.311482
2026-07-25T14:08:30,exp_1785002525,run_1785002525,10.42.0.210,32,1,1,1,1,1,1,1,0.1595281747645358,0.0234238842381969,6.599131825987323,0.2158780887052771,0.1783505201909277,0.0,0.0,-0.999999999999226,0.0,-0.999999999999226,0.278372
2026-07-25T14:08:38,exp_1785002525,run_1785002525,10.42.0.210,34,1,1,1,1,1,1,1,0.2160998469860532,0.0463667696996072,6.734788968291894,0.2208461527880308,0.1511258958334288,0.0,0.0,-0.9999999999990276,0.0,-0.9999999999990276,0.323692
2026-07-25T14:08:47,exp_1785002525,run_1785002525,10.42.0.210,35,1,1,1,1,1,1,1,0.2235329086326366,0.0302740836662903,6.753704860022098,0.2198695052110796,0.1537921895705043,0.0,0.0,-0.9999999999990664,0.0,-0.9999999999990664,0.315012
2026-07-25T14:08:56,exp_1785002525,run_1785002525,10.42.0.210,36,1,1,1,1,1,1,1,0.217189691869155,0.0377981994280557,6.81934842530876,0.2214880807728813,0.1534414217787824,0.0,0.0,-0.9999999999989888,0.0,-0.9999999999989888,0.329064
2026-07-25T14:09:03,exp_1785002525,run_1785002525,10.42.0.210,37,1,1,1,1,1,1,1,0.224586449947534,0.0300713741443864,6.859815830873087,0.2174485196682149,0.1545945995515674,0.0,0.0,-0.9999999999990202,0.0,-0.9999999999990202,0.320254
2026-07-25T14:09:12,exp_1785002525,run_1785002525,10.42.0.210,38,1,1,1,1,1,1,1,0.2142151881866792,0.0370678919409008,6.9017549136453376,0.2212267243790493,0.1540397903646609,0.0,0.0,-0.9999999999989928,0.0,-0.9999999999989928,0.323862
2026-07-25T14:09:19,exp_1785002525,run_1785002525,10.42.0.210,39,1,1,1,1,1,1,1,0.2179168186665897,0.0248580503070412,6.966850619284357,0.222407413351185,0.1533061583819746,0.0,0.0,-0.999999999998983,0.0,-0.999999999998983,0.315705
2026-07-25T14:09:26,exp_1785002525,run_1785002525,10.42.0.210,40,1,1,1,1,1,1,1,0.0289387865565295,0.0130243230989612,6.877515556677298,0.2188699316346696,0.1746823602774962,0.0,0.0,-0.9999999999966096,0.0,-0.9999999999966096,0.195956
2026-07-25T14:09:35,exp_1785002525,run_1785002525,10.42.0.210,41,1,1,1,1,1,1,1,0.2131123415556163,0.0438999656389676,7.045128955248481,0.2220291343601124,0.1550118527417202,0.0,0.0,-0.999999999998973,0.0,-0.999999999998973,0.312059
2026-07-25T14:09:42,exp_1785002525,run_1785002525,10.42.0.210,42,1,1,1,1,1,1,1,0.0249989956273185,0.0115369110832558,7.009543226571166,0.2198076050125405,0.1786944101828119,0.0,0.0,-0.9999999999961746,0.0,-0.9999999999961746,0.203797
2026-07-25T14:09:51,exp_1785002525,run_1785002525,10.42.0.210,43,1,1,1,1,1,1,1,0.0244423621363784,0.0148887907526667,7.098081035097695,0.2214468139738551,0.1807279463348204,0.0,0.0,-0.9999999999960772,0.0,-0.9999999999960772,0.202922
2026-07-25T14:09:58,exp_1785002525,run_1785002525,10.42.0.210,44,1,1,1,1,1,1,1,0.2080300282263681,0.0463523959679283,7.204578650040856,0.2227214995437726,0.1576850242786334,0.0,0.0,-0.9999999999989846,0.0,-0.9999999999989846,0.320221
2026-07-25T14:10:05,exp_1785002525,run_1785002525,10.42.0.210,44,1,1,1,1,1,1,1,0.2053094058558081,0.0452346038753252,7.226268533771024,0.2224418023503734,0.1572540154888052,0.0,0.0,-0.9999999999988836,0.0,-0.9999999999988836,0.338981
2026-07-25T14:10:12,exp_1785002525,run_1785002525,10.42.0.210,46,1,1,1,1,1,1,1,0.2054746188494438,0.0472134745873909,7.217776101262381,0.223365720128569,0.1572540154888052,0.0,0.0,-0.9999999999988836,0.0,-0.9999999999988836,0.313583
2026-07-25T14:10:21,exp_1785002525,run_1785002525,10.42.0.210,47,1,1,1,1,1,1,1,0.2094538064659503,0.0489225469199252,7.249170737560721,0.226258981260288,0.1598607016272874,0.0,0.0,-0.9999999999989716,0.0,-0.9999999999989716,0.312917
2026-07-25T14:10:30,exp_1785002525,run_1785002525,10.42.0.210,48,1,1,1,1,1,1,1,0.0228004064142023,0.0086744618877377,7.152492443151399,0.2275611780295562,0.1881422145598437,0.0,0.0,-0.9999999999957948,0.0,-0.9999999999957948,0.206338
2026-07-25T14:10:37,exp_1785002525,run_1785002525,10.42.0.210,49,1,1,1,1,1,1,1,0.0216384110846611,0.0176968167159106,7.2182563327025955,0.2276712228269591,0.188091777361034,0.0,0.0,-0.9999999999956114,0.0,-0.9999999999956114,0.198805
2026-07-25T14:10:47,exp_1785002525,run_1785002525,10.42.0.210,50,1,1,1,1,1,1,1,0.0274780533839779,0.0097266866600979,7.242189125104102,0.2284484142086174,0.1840384606566923,0.0,0.0,-0.9999999999964672,0.0,-0.9999999999964672,0.19919
2026-07-25T14:10:56,exp_1785002525,run_1785002525,10.42.0.210,51,1,1,1,1,1,1,1,0.1960172793886263,0.043149973262419,7.343668590719923,0.2292210203903839,0.1624673877657696,0.0,0.0,-0.9999999999989216,0.0,-0.9999999999989216,0.332787
2026-07-25T14:11:02,exp_1785002525,run_1785002525,10.42.0.210,51,1,1,1,1,1,1,1,0.1969191216003233,0.0320496748757338,7.332965579477437,0.229544276982755,0.161958430577781,0.0,0.0,-0.999999999998906,0.0,-0.999999999998906,0.319316
2026-07-25T14:11:10,exp_1785002525,run_1785002525,10.42.0.210,53,1,1,1,1,1,1,1,0.1965014387626788,0.0323637578351389,7.347617950561744,0.2306997473554859,0.161958430577781,0.0,0.0,-0.999999999998906,0.0,-0.999999999998906,0.311562
2026-07-25T14:11:18,exp_1785002525,run_1785002525,10.42.0.210,54,1,1,1,1,1,1,1,0.031144904680253,0.0020106493623095,7.205311046926631,0.2356059112397004,0.1898249829201304,0.0,0.0,-0.9999999999968308,0.0,-0.9999999999968308,0.20607
2026-07-25T14:11:28,exp_1785002525,run_1785002525,10.42.0.210,55,1,1,1,1,1,1,1,0.0172871326296396,-0.0074967363686165,7.257916191750106,0.2318483399283791,0.1973447107426648,0.0,0.0,-0.99999999999463,0.0,-0.99999999999463,0.192762
2026-07-25T14:11:34,exp_1785002525,run_1785002525,10.42.0.210,56,1,1,1,1,1,1,1,0.0237206018436402,-0.0016411446713227,7.180726089630652,0.2380635783816995,0.1947747062033169,0.0,0.0,-0.999999999995962,0.0,-0.999999999995962,0.192343
2026-07-25T14:11:41,exp_1785002525,run_1785002525,10.42.0.210,57,1,1,1,1,1,1,1,0.0274125178611431,-0.0041818109390255,7.209269514652731,0.2362707652240099,0.1973332477429353,0.0,0.0,-0.9999999999964072,0.0,-0.9999999999964072,0.200672
2026-07-25T14:11:51,exp_1785002525,run_1785002525,10.42.0.210,58,1,1,1,1,1,1,1,0.2017191130839614,0.0264810672310114,7.225022562094103,0.241990802089017,0.1692397280059424,0.0,0.0,-0.9999999999989224,0.0,-0.9999999999989224,0.314621
2026-07-25T14:12:01,exp_1785002525,run_1785002525,10.42.0.210,59,1,1,1,1,1,1,1,0.2001697838209637,0.0178211468283675,7.254433337151495,0.2409430839137432,0.1692809948049685,0.0,0.0,-0.999999999998894,0.0,-0.999999999998894,0.319506
2026-07-25T14:12:09,exp_1785002525,run_1785002525,10.42.0.210,60,1,1,1,1,1,1,1,0.19358647066046,0.0373152747929615,7.207312956920958,0.2409064023146089,0.1730293957165062,0.0,0.0,-0.999999999998865,0.0,-0.999999999998865,0.318398
2026-07-25T14:12:17,exp_1785002525,run_1785002525,10.42.0.210,61,1,1,1,1,1,1,1,0.0228115440772963,0.000373389154329,7.134631313884467,0.2406014865218049,0.2055522185489676,0.0,0.0,-0.9999999999957132,0.0,-0.9999999999957132,0.213159
2026-07-25T14:12:27,exp_1785002525,run_1785002525,10.42.0.210,62,1,1,1,1,1,1,1,0.20356312665904,0.0354116861693512,7.164054143104398,0.2411196141095771,0.1697165887946885,0.0,0.0,-0.999999999998947,0.0,-0.999999999998947,0.332194
2026-07-25T14:12:37,exp_1785002525,run_1785002525,10.42.0.210,63,1,1,1,1,1,1,1,0.2026727490525951,0.0221537663815337,7.207658274540253,0.2429376458666715,0.1727221873237563,0.0,0.0,-0.999999999998914,0.0,-0.999999999998914,0.353752
2026-07-25T14:12:46,exp_1785002525,run_1785002525,10.42.0.210,64,1,1,1,1,1,1,1,0.2040638738747529,0.0302418730292027,7.198074186161878,0.2415368672997299,0.1723095193334953,0.0,0.0,-0.9999999999989064,0.0,-0.9999999999989064,0.323779
2026-07-25T14:12:56,exp_1785002525,run_1785002525,10.42.0.210,65,1,1,1,1,1,1,1,0.1978499354075857,0.0302464793140321,7.176769390881304,0.2437171298482757,0.1705304617754811,0.0,0.0,-0.9999999999988888,0.0,-0.9999999999988888,0.311035
2026-07-25T14:13:05,exp_1785002525,run_1785002525,10.42.0.210,66,1,1,1,1,1,1,1,0.1969153987274176,0.0230502573003717,7.205297799131813,0.2421512840852297,0.1751202468671621,0.0,0.0,-0.999999999998877,0.0,-0.999999999998877,0.319448
2026-07-25T14:13:11,exp_1785002525,run_1785002525,10.42.0.210,66,1,1,1,1,1,1,1,0.0301594648804964,-0.008129972035729,7.074162428965432,0.2401292109329506,0.2019023994351033,0.0,0.0,-0.9999999999965938,0.0,-0.9999999999965938,0.202278
2026-07-25T14:13:18,exp_1785002525,run_1785002525,10.42.0.210,67,1,1,1,1,1,1,1,0.1914482011177031,0.0228516705356171,7.1207627126375534,0.2453632166094281,0.1755031110581265,0.0,0.0,-0.9999999999988808,0.0,-0.9999999999988808,0.327714
2026-07-25T14:13:26,exp_1785002525,run_1785002525,10.42.0.210,69,1,1,1,1,1,1,1,0.2007430784729538,0.0135807531755003,7.100429005605564,0.2440449716405386,0.1754251626599661,0.0,0.0,-0.9999999999988592,0.0,-0.9999999999988592,0.328806
2026-07-25T14:13:34,exp_1785002525,run_1785002525,10.42.0.210,70,1,1,1,1,1,1,1,0.0240762081491328,-0.0042426449385329,7.026712190727511,0.244038093840701,0.2170450220777375,0.0,0.0,-0.9999999999958348,0.0,-0.9999999999958348,0.196702
