timestamp,experiment_id,client_id,round,wire_upload_start_ts,wire_upload_end_ts,wire_upload_duration_s,wire_upload_bytes,wire_upload_packets,mean_iat_s,max_iat_s,close_reason,attack_id,first_wall_time_ns,last_wall_time_ns,first_mono_time_ns,last_mono_time_ns
1785348767.305740,exp_1785347720,10.42.0.1,1,1785348766.178301,1785348766.216145,0.037844,88328,6,0.007569,0.010989,decision_upload_to_download,atk_10.42.0.1_1785348766178300,1785348766178300576,1785348766216144907,1437434394999437,1437434432843143
1785349318.080721,exp_1785347720,10.42.0.1,2,1785348766.533689,1785349318.056318,551.522629,1277285,45,12.534605,310.858551,decision_upload_to_download,atk_10.42.0.1_1785348766533688,1785348766533688819,1785349318056317851,1437434750387571,1437986273016995
1785349318.329376,exp_1785347720,10.42.0.18,1,1785349007.162476,1785349007.162476,0.0,257,1,0.0,0.0,decision_upload_to_download,atk_10.42.0.18_1785349007162475,1785349007162475690,1785349007162475690,1437675379174049,1437675379174049
1785349318.502062,exp_1785347720,10.42.0.210,1,1785349318.05324,1785349318.05324,0.0,0,0,0.0,0.0,decision_upload_to_download,atk_10.42.0.210_1785349318053240,1785349318053240427,1785349318053240427,1437986269938844,1437986269938844
1785349318.607069,exp_1785347720,10.42.0.59,1,1785348766.190887,1785348766.520435,0.329547,371325,10,0.036616,0.277808,decision_upload_to_download,atk_10.42.0.59_1785348766190887,1785348766190887367,1785348766520434988,1437434407586360,1437434737135196
1785349318.636623,exp_1785347720,10.42.0.145,1,1785348766.175697,1785348766.623286,0.447588,677440,28,0.016577,0.267287,decision_upload_to_download,atk_10.42.0.145_1785348766175697,1785348766175697126,1785348766623285497,1437434392395984,1437434839984745
1785349318.747945,exp_1785347720,10.42.0.47,1,1785348767.190989,1785348767.453302,0.262313,369408,72,0.003695,0.150279,decision_upload_to_download,atk_10.42.0.47_1785348767190989,1785348767190989210,1785348767453302394,1437435407687956,1437435670031413
1785349322.988794,exp_1785347720,10.42.0.1,3,1785349319.396781,1785349321.545456,2.148675,4327288,131,0.016528,0.293119,decision_upload_to_download,atk_10.42.0.1_1785349319396780,1785349319396780886,1785349321545455513,1437987613479185,1437989762154191
1785349323.569931,exp_1785347720,10.42.0.210,1,1785349320.244706,1785349320.600967,0.356261,212480,40,0.009135,0.306457,decision_upload_to_download,,1785349320244705808,1785349320600967143,1437988461404377,1437988817666026
1785349323.775216,exp_1785347720,10.42.0.59,2,1785349319.366172,1785349319.432988,0.066816,830740,18,0.00393,0.014105,decision_upload_to_download,atk_10.42.0.59_1785349319366172,1785349319366172541,1785349319432988133,1437987582871062,1437987649686803
1785349324.628269,exp_1785347720,10.42.0.47,2,1785349320.240605,1785349321.127215,0.886611,182629,25,0.036942,0.327802,decision_upload_to_download,atk_10.42.0.47_1785349320240604,1785349320240604737,1785349321127215305,1437988457303164,1437989343913894
1785349324.638038,exp_1785347720,10.42.0.18,1,1785349320.047525,1785349320.278039,0.230514,254040,21,0.011526,0.175861,decision_upload_to_download,,1785349320047524498,1785349320278038516,1437988264223318,1437988494736679
1785349327.918838,exp_1785347720,10.42.0.1,4,1785349324.307422,1785349326.147732,1.84031,3194784,82,0.02272,0.30766,decision_upload_to_download,atk_10.42.0.1_1785349324307422,1785349324307421993,1785349326147731423,1437992524120703,1437994364431536
1785349328.827894,exp_1785347720,10.42.0.47,3,1785349325.258389,1785349325.839734,0.581345,383720,57,0.010381,0.305757,decision_upload_to_download,atk_10.42.0.47_1785349325258389,1785349325258389299,1785349325839734001,1437993475088006,1437994056433035
