timestamp,experiment_id,client_id,round,wire_upload_start_ts,wire_upload_end_ts,wire_upload_duration_s,wire_upload_bytes,wire_upload_packets,mean_iat_s,max_iat_s,close_reason,attack_id,first_wall_time_ns,last_wall_time_ns,first_mono_time_ns,last_mono_time_ns
1785292514.892139,exp_1785292050,10.42.0.1,1,1785292509.623137,1785292514.620569,4.997431,398978,42,0.121889,4.484026,decision_upload_to_download,atk_10.42.0.1_1785292509623137,1785292509623137574,1785292514620568471,1381177839837509,1381182837267043
1785292515.049993,exp_1785292050,10.42.0.18,1,1785292509.882268,1785292509.892684,0.010416,79528,11,0.001042,0.001761,decision_upload_to_download,atk_10.42.0.18_1785292509882268,1785292509882267973,1785292509892683507,1381178098967053,1381178109381558
1785292515.076777,exp_1785292050,10.42.0.47,1,1785292509.689013,1785292509.719127,0.030113,79528,12,0.002738,0.006184,decision_upload_to_download,atk_10.42.0.47_1785292509689013,1785292509689013121,1785292509719126807,1381177905711648,1381177935825721
1785292515.161518,exp_1785292050,10.42.0.145,1,1785292509.615471,1785292509.62168,0.006209,79529,4,0.00207,0.002449,decision_upload_to_download,atk_10.42.0.145_1785292509615471,1785292509615471019,1785292509621680503,1381177832169790,1381177838379401
1785292515.205317,exp_1785292050,10.42.0.59,1,1785292509.998231,1785292510.011299,0.013068,79528,11,0.001307,0.001537,decision_upload_to_download,atk_10.42.0.59_1785292509998231,1785292509998231180,1785292510011298984,1381178214930375,1381178227997296
1785292515.257444,exp_1785292050,10.42.0.210,1,1785292514.483077,1785292514.521024,0.037947,51712,36,0.001084,0.002167,decision_upload_to_download,atk_10.42.0.210_1785292514483076,1785292514483076639,1785292514521024056,1381182699775603,1381182737722373
1785292517.273213,exp_1785292050,10.42.0.1,2,1785292515.280009,1785292516.968156,1.688147,344178,34,0.051156,1.529392,decision_upload_to_download,atk_10.42.0.1_1785292515280009,1785292515280009294,1785292516968155879,1381183496708017,1381185184853957
1785292517.476876,exp_1785292050,10.42.0.59,2,1785292515.291352,1785292515.299204,0.007852,78068,7,0.001309,0.001982,decision_upload_to_download,atk_10.42.0.59_1785292515291351,1785292515291351771,1785292515299203716,1381183508050497,1381183515902611
1785292517.495641,exp_1785292050,10.42.0.18,2,1785292515.362794,1785292515.367391,0.004597,78068,6,0.000919,0.001217,decision_upload_to_download,atk_10.42.0.18_1785292515362794,1785292515362794059,1785292515367390869,1381183579492534,1381183584088986
1785292517.531805,exp_1785292050,10.42.0.210,2,1785292516.86787,1785292516.904684,0.036814,49232,34,0.001116,0.002474,decision_upload_to_download,atk_10.42.0.210_1785292516867869,1785292516867869663,1785292516904683437,1381185084568480,1381185121381566
1785292517.556108,exp_1785292050,10.42.0.145,2,1785292515.277026,1785292515.277026,0.0,34269,1,0.0,0.0,decision_upload_to_download,atk_10.42.0.145_1785292515277026,1785292515277026351,1785292515277026351,1381183493725991,1381183493725991
1785292517.622273,exp_1785292050,10.42.0.47,2,1785292515.312679,1785292515.337146,0.024467,66608,9,0.003058,0.016811,decision_upload_to_download,atk_10.42.0.47_1785292515312679,1785292515312679232,1785292515337146368,1381183529377376,1381183553844627
1785292520.049197,exp_1785292050,10.42.0.1,3,1785292517.682601,1785292519.744227,2.061626,348298,35,0.060636,0.898601,decision_upload_to_download,atk_10.42.0.1_1785292517682601,1785292517682601216,1785292519744227420,1381185899299588,1381187960925941
1785292520.190389,exp_1785292050,10.42.0.210,3,1785292519.678282,1785292519.715904,0.037622,49121,34,0.00114,0.001899,decision_upload_to_download,atk_10.42.0.210_1785292519678281,1785292519678281476,1785292519715903404,1381187894980498,1381187932601665
1785292520.213948,exp_1785292050,10.42.0.47,3,1785292518.664666,1785292518.763375,0.098709,79528,12,0.008974,0.026616,decision_upload_to_download,atk_10.42.0.47_1785292518664666,1785292518664665761,1785292518763374505,1381186881364675,1381186980073422
1785292520.243787,exp_1785292050,10.42.0.145,2,1785292517.67615,1785292517.68021,0.00406,50329,3,0.00203,0.002883,decision_upload_to_download,,1785292517676149922,1785292517680210536,1381185892849207,1381185896909664
1785292520.267280,exp_1785292050,10.42.0.59,3,1785292517.686249,1785292517.707256,0.021007,78068,3,0.010504,0.020225,decision_upload_to_download,atk_10.42.0.59_1785292517686248,1785292517686248378,1785292517707255884,1381185902946751,1381185923954076
1785292520.278503,exp_1785292050,10.42.0.18,3,1785292517.802922,1785292517.80501,0.002088,62780,3,0.001044,0.001199,decision_upload_to_download,atk_10.42.0.18_1785292517802921,1785292517802921690,1785292517805009721,1381186019620411,1381186021708096
1785292522.063564,exp_1785292050,10.42.0.1,4,1785292520.414089,1785292521.783985,1.369896,355555,38,0.037024,0.949999,decision_upload_to_download,atk_10.42.0.1_1785292520414088,1785292520414088592,1785292521783985064,1381188630787307,1381190000683116
1785292522.253414,exp_1785292050,10.42.0.18,4,1785292520.54617,1785292520.549117,0.002946,48180,4,0.000982,0.001116,decision_upload_to_download,atk_10.42.0.18_1785292520546170,1785292520546170317,1785292520549117005,1381188762870225,1381188765815151
1785292522.273400,exp_1785292050,10.42.0.47,4,1785292520.786939,1785292520.807415,0.020475,79528,13,0.001706,0.004774,decision_upload_to_download,atk_10.42.0.47_1785292520786939,1785292520786939489,1785292520807414600,1381189003638486,1381189024112804
1785292522.294506,exp_1785292050,10.42.0.145,3,1785292520.416966,1785292520.416966,0.0,64240,1,0.0,0.0,decision_upload_to_download,atk_10.42.0.145_1785292520416966,1785292520416966490,1785292520416966490,1381188633666026,1381188633666026
1785292522.329505,exp_1785292050,10.42.0.59,4,1785292520.40941,1785292520.412217,0.002807,69308,3,0.001403,0.001451,decision_upload_to_download,atk_10.42.0.59_1785292520409410,1785292520409410247,1785292520412216706,1381188626109142,1381188628915639
1785292522.350217,exp_1785292050,10.42.0.210,4,1785292521.724554,1785292521.765131,0.040578,52128,36,0.001159,0.00234,decision_upload_to_download,atk_10.42.0.210_1785292521724553,1785292521724553485,1785292521765131389,1381189941252788,1381189981830869
1785292524.546027,exp_1785292050,10.42.0.1,5,1785292522.457116,1785292524.241765,1.784648,361442,35,0.05249,1.573873,decision_upload_to_download,atk_10.42.0.1_1785292522457116,1785292522457116417,1785292524241764738,1381190673816419,1381192458463643
1785292524.691140,exp_1785292050,10.42.0.18,5,1785292522.551069,1785292522.553637,0.002568,62780,3,0.001284,0.001322,decision_upload_to_download,atk_10.42.0.18_1785292522551068,1785292522551068787,1785292522553636530,1381190767767319,1381190770335662
1785292524.716349,exp_1785292050,10.42.0.210,5,1785292524.103899,1785292524.138024,0.034125,52128,36,0.000975,0.001983,decision_upload_to_download,atk_10.42.0.210_1785292524103899,1785292524103899366,1785292524138024468,1381192320598154,1381192354722523
1785292524.736923,exp_1785292050,10.42.0.47,5,1785292522.434812,1785292522.444618,0.009806,36200,4,0.003269,0.005152,decision_upload_to_download,atk_10.42.0.47_1785292522434812,1785292522434812237,1785292522444617706,1381190651510840,1381190661316942
1785292524.852513,exp_1785292050,10.42.0.59,5,1785292522.461922,1785292522.461922,0.0,62780,1,0.0,0.0,decision_upload_to_download,atk_10.42.0.59_1785292522461921,1785292522461921911,1785292522461921911,1381190678621270,1381190678621270
1785292524.904719,exp_1785292050,10.42.0.145,3,1785292522.449108,1785292522.449108,0.0,15289,1,0.0,0.0,decision_upload_to_download,,1785292522449107800,1785292522449107800,1381190665808050,1381190665808050
1785292526.897868,exp_1785292050,10.42.0.1,6,1785292524.917842,1785292526.611962,1.69412,319468,33,0.052941,0.9047,decision_upload_to_download,atk_10.42.0.1_1785292524917842,1785292524917841948,1785292526611962466,1381193134540267,1381194828661407
1785292527.102893,exp_1785292050,10.42.0.18,6,1785292525.001821,1785292525.00987,0.008049,78068,7,0.001342,0.001869,decision_upload_to_download,atk_10.42.0.18_1785292525001821,1785292525001820992,1785292525009869967,1381193218519532,1381193226568400
